ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF	empP	GammaP	GammaBH
VNG0612H	cosine	24.0	8.0	16.0	1.9663617428421056	1.005536681125618	24.0	0.0	5.471650384	0.731833218	4.739817166	7.476635727130001	1.62719426727	0.1672006849100042	0.15858665511718525	2.3787998267577786	0.8371628371628371	0.8371628371628371	0.9351961906706433
VNG0613H	cosine	24.0	12.0	4.0	0.6781864352631579	0.2479033034744729	24.0	45.0	1.414339354	0.375139564	1.03919979	3.7701684645599998	1.5809992043599999	0.3105155576900078	0.0316079859313366	0.474119788970049	0.3246753246753247	0.30517284044578924	0.6929184645883577
VNG0614G	cosine	24.0	8.0	4.0	0.6507404229999999	0.18943284091167534	39.0	3.0	1.228269901	0.419154174	0.809115727	2.93035350043	1.3280068245399999	0.4492306773644339	0.0035990547178064314	0.05398582076709647	0.04695304695304695	0.04695304695304695	0.42063199957936803
VNG0615C	cosine	24.0	20.0	4.0	1.0433540627368418	0.4104413944365711	24.0	3.0	2.160777467	0.397183594	1.763593873	5.44024853907	1.5266885969400001	0.35882973759241715	0.01590816470711241	0.2386224706066861	0.1968031968031968	0.1753222962291789	0.6104828514813928
VNG0617H	cosine	24.0	16.0	0.0	2.4483099479473687	1.012196594777543	15.0	24.0	4.647854829	0.63632366	4.0115311689999995	7.30423072592	1.78079288035	0.4941264082386229	0.0015576422959150905	0.02336463443872636	0.01998001998001998	0.01998001998001998	0.3196803196803197
VNG0620G	cosine	24.0	20.0	0.0	2.7357738355263157	0.7501948344574766	3.0	0.0	3.698842145	1.314819017	2.384023128	2.81319489388	1.5469866417299998	0.32743316208583445	0.025063447142522084	0.3759517071378313	0.26973026973026976	0.2540432442453536	0.6591392283122688
VNG0622H	cosine	24.0	8.0	12.0	1.5953810101052632	0.5087388165003874	21.0	0.0	2.6752474019999997	0.794293369	1.880954033	3.3680847737299997	1.6525437543200001	0.12091270835166862	0.2347280755205288	3.5209211328079317	0.9460539460539461	0.9460539460539461	0.971141775247849
VNG0623G	cosine	24.0	0.0	16.0	1.1976880122105265	0.3774727456536132	27.0	3.0	1.8824930359999998	0.45577087	1.426722166	4.13034961186	1.71771134713	0.13692659505407626	0.2063453381941503	3.0951800729122545	0.919080919080919	0.919080919080919	0.9634344712878745
VNG0624H	cosine	24.0	4.0	0.0	1.0686644106315792	0.2449067112018829	9.0	15.0	1.702782882	0.697701125	1.0050817570000001	2.4405620415200002	1.45745481549	0.3773537689861245	0.011987450860607872	0.1798117629091181	0.15484515484515485	0.13842385345057215	0.5665675204250552
VNG0626G	cosine	24.0	0.0	20.0	0.9763729201578948	0.2911907271171683	24.0	42.0	1.4612072280000001	0.415967695	1.045239533	3.5127901651099998	1.45880651929	0.2202732181304705	0.09378669384304134	1.4068004076456202	0.6483516483516484	0.6483516483516484	0.8663941848797083
VNG0627G	cosine	24.0	20.0	0.0	0.8081911532631579	0.2267930866268293	33.0	0.0	1.314529574	0.498324541	0.816205033	2.63789852967	1.60184597329	0.13692659505407626	0.2063453381941503	3.0951800729122545	0.919080919080919	0.919080919080919	0.9634344712878745
VNG0628G	cosine	24.0	20.0	12.0	1.0912683217368422	0.4260027600919797	45.0	9.0	2.108929766	0.300137869	1.8087918969999999	7.026536748019999	1.69591277257	0.37250844852249176	0.012922132972341259	0.1938319945851189	0.16383616383616384	0.14742653302676884	0.5809912631596802
VNG0629G	cosine	24.0	16.0	0.0	1.3851134525789472	0.4437420442969842	36.0	24.0	2.337091561	0.6791949429999999	1.657896618	3.4409731478199994	1.43267722218	0.31552650164634954	0.029536639812945343	0.4430495971941802	0.30569430569430567	0.2894013133652347	0.6796116947911579
VNG0630G	cosine	24.0	20.0	16.0	1.803426598105263	0.4361936573219052	21.0	9.0	2.6752474019999997	0.8583369359999999	1.816910466	3.1167800077099996	1.4132700122400002	0.2611563422584462	0.059099681168224616	0.8864952175233691	0.4915084915084915	0.48493143076860223	0.7863752931382738
VNG0631C	cosine	24.0	20.0	16.0	1.2913242895789472	0.32691113496621005	21.0	15.0	2.013159104	0.844031185	1.1691279190000001	2.38517147207	1.55400012064	0.3561222848978812	0.01656463513328258	0.2484695269992387	0.2037962037962038	0.18129167686120945	0.6104828514813928
VNG0632G	cosine	24.0	8.0	4.0	0.3151676652105263	0.1801443815834689	36.0	48.0	0.7437797509999999	0.151786746	0.591993005	4.90016269932	2.39949523676	0.4731896468238704	0.0023210613299329327	0.034815919948993995	0.03396603396603397	0.03396603396603397	0.40936815393558734
VNG0633G	cosine	24.0	12.0	0.0	0.6588266895789473	0.3711410106455311	42.0	24.0	1.538911006	0.249925216	1.28898579	6.15748594972	2.00324319841	0.44649976648068335	0.003779036834533492	0.056685552518002384	0.04995004995004995	0.04995004995004995	0.42063199957936803
VNG0635G	cosine	24.0	20.0	8.0	1.3671363160526315	0.3506944630600885	45.0	9.0	2.138865613	0.7776737140000001	1.361191899	2.75033805887	1.35209228444	0.4492306773644339	0.0035990547178064314	0.05398582076709647	0.04695304695304695	0.04695304695304695	0.42063199957936803
VNG0636G	cosine	24.0	16.0	0.0	1.3022214085263162	0.3769647319499961	15.0	24.0	1.950699615	0.549498151	1.4012014640000001	3.54996574866	1.57101311811	0.3512464829648042	0.01780541106217061	0.26708116593255915	0.2137862137862138	0.19242485133208198	0.6104828514813928
VNG0637G	cosine	24.0	20.0	8.0	1.3418245176315788	0.4124743605300232	45.0	9.0	2.58715322	0.5240296879999999	2.063123532	4.93703559024	1.4675290731200001	0.4132922231752792	0.006707944199757938	0.10061916299636907	0.08391608391608392	0.08391608391608392	0.5070379811785832
VNG0639G	cosine	24.0	20.0	0.0	1.3797045284210523	0.4567502091621207	42.0	24.0	2.07061936	0.418775584	1.651843776	4.94446056339	1.92015456727	0.37505980384377396	0.01242239525781186	0.1863359288671779	0.15684315684315683	0.1426302793206933	0.5665675204250552
VNG0640G	cosine	24.0	12.0	8.0	1.2040833917894738	0.3022366593972895	45.0	24.0	1.870812973	0.653847639	1.216965334	2.86123687142	1.3865906232700003	0.3990119375605064	0.008490891656261133	0.127363374843917	0.11188811188811189	0.10340852038992875	0.518036164338972
VNG0641C	cosine	24.0	20.0	0.0	1.3281696035789472	0.3613489378631923	45.0	24.0	2.050309167	0.506489878	1.543819289	4.04807530428	1.44383305982	0.26789985988841003	0.05449828346439207	0.817474251965881	0.4645354645354645	0.45822388857074664	0.7658337970541725
VNG0642C	cosine	24.0	0.0	8.0	1.126371157157895	0.31503478205176416	45.0	33.0	1.910787737	0.735086116	1.175701621	2.5994066483	1.61338778913	0.3988731247227438	0.008510091371827599	0.127651370577414	0.11588411588411589	0.10360723286779441	0.518036164338972
VNG0643G	cosine	24.0	16.0	0.0	1.3293452549473683	0.4699293376890885	12.0	24.0	2.063552635	0.37159341100000004	1.691959224	5.553254104930001	1.8205816361099998	0.2917131807673798	0.04047645745862255	0.6071468618793383	0.3856143856143856	0.3688168452500417	0.7243538695581834
VNG0646G	cosine	24.0	20.0	8.0	1.1932865100526315	0.32727925480675624	12.0	24.0	1.8303817430000002	0.6866158729999999	1.14376587	2.6658016730700003	1.63867755294	0.20964098277006915	0.10488756625517676	1.5733134938276514	0.6823176823176823	0.6823176823176823	0.8808835059507464
VNG0647G	cosine	24.0	4.0	8.0	1.2032612045263158	0.3942766021516507	0.0	39.0	2.082565051	0.60966649	1.472898561	3.41590867328	1.6243783186200003	0.14974355912147794	0.18516758453247728	2.777513767987159	0.8831168831168831	0.8831168831168831	0.9512928722982582
VNG0648G	cosine	24.0	20.0	16.0	1.2079773121578947	0.4483885811789621	45.0	42.0	2.138865613	0.444624477	1.694241136	4.81049902478	1.7541786579499998	0.3561222848978812	0.01656463513328258	0.2484695269992387	0.2037962037962038	0.18129167686120945	0.6104828514813928
VNG0650C	cosine	24.0	4.0	12.0	1.1405931827894735	0.3968538890683356	27.0	42.0	1.935146738	0.46107908299999995	1.474067655	4.19699528638	1.7836210952200002	0.2627439334300066	0.05798987201857759	0.8698480802786638	0.4875124875124875	0.4786004178757145	0.7856641606714876
VNG0651G	cosine	24.0	8.0	12.0	0.9652319900526316	0.3362107680183441	9.0	0.0	1.836262909	0.501473904	1.334789005	3.6617317358999997	1.8109572894	0.20555160419783666	0.10940114398807373	1.6410171598211056	0.7092907092907093	0.7092907092907093	0.889292525656162
VNG0652H	cosine	24.0	4.0	16.0	0.8983818982105262	0.3163497715659704	39.0	15.0	1.788965538	0.555191157	1.233774381	3.22225149923	1.7761751288900003	0.33529991873389803	0.022431181994961004	0.33646772992441504	0.24575424575424576	0.23234429235522625	0.6461160411570085
VNG0653G	cosine	24.0	16.0	4.0	0.596919996263158	0.9405512901715152	39.0	6.0	3.25067661	0.061082184000000005	3.189594426	53.218080905600004	2.1342514319599997	0.4058893753094555	0.007586015785036098	0.11379023677554148	0.1008991008991009	0.09395137075057636	0.518036164338972
VNG0654C	cosine	24.0	12.0	4.0	1.9941395695263155	1.8858447131757687	42.0	3.0	7.12344485	0.461256686	6.662188164	15.4435590122	3.05594832599	0.2985726516250075	0.03703177278659164	0.5554765917988745	0.36363636363636365	0.3448101416140109	0.7214859109621851
VNG0656H	cosine	24.0	4.0	8.0	0.9336236964210528	0.19523402126997894	27.0	6.0	1.2793991120000001	0.569627465	0.7097716470000001	2.24602778239	1.33354608353	0.3414153147969698	0.020549580779849117	0.3082437116977368	0.23476523476523475	0.21639434533049062	0.6325177647125059
VNG0657G	cosine	24.0	20.0	16.0	1.4240797928947369	0.3314261935160437	45.0	24.0	2.064809759	0.8720482909999999	1.192761468	2.36776997365	1.30899340135	0.37986377055774	0.011526735036860188	0.1729010255529028	0.15184815184815184	0.1339347246798255	0.5665675204250552
VNG0659H	cosine	24.0	20.0	16.0	1.0930855711578946	0.6445097073520167	45.0	39.0	2.642434448	0.345564417	2.296870031	7.646720316110001	2.85764180435	0.5935371414964686	0.0001919907529633094	0.002879861294449641	0.000999000999000999	0.000999000999000999	0.13320013320013321
VNG0660H	cosine	24.0	20.0	0.0	1.3154921199473686	0.23079541908995474	45.0	24.0	1.755836835	0.91575187	0.840084965	1.9173718258400003	1.26777358716	0.1726465763725309	0.15083382932414424	2.262507439862164	0.8191808191808192	0.8191808191808192	0.9304467420889571
VNG0662G	cosine	24.0	20.0	8.0	1.9977456362631576	0.3711866640517472	36.0	6.0	2.625984117	1.40970554	1.216278577	1.8627891020400003	1.3840723080500001	0.30547686060781504	0.033810415645462784	0.5071562346819417	0.33266733266733267	0.32155016715800105	0.7066621765186988
VNG0664G	cosine	24.0	0.0	4.0	1.147280927736842	0.4454532095932488	24.0	42.0	2.488640595	0.5734132670000001	1.915227328	4.34004711475	1.7906931475299999	0.11380510493232325	0.2479854997770001	3.7197824966550024	0.9590409590409591	0.9590409590409591	0.9798002378342784
VNG0665G	cosine	24.0	4.0	8.0	1.293358009	0.2719837826752263	3.0	33.0	1.89270811	0.7954614329999999	1.097246677	2.37938387894	1.3245594198700001	0.3174563453375333	0.028769557598674382	0.4315433639801157	0.3016983016983017	0.28346671727802664	0.6796116947911579
VNG0666G	cosine	24.0	8.0	4.0	1.2424566289473684	0.2718536493334675	36.0	24.0	1.62506882	0.646780868	0.9782879520000001	2.51254930441	1.55012930674	0.3414153147969698	0.020549580779849117	0.3082437116977368	0.23476523476523475	0.21639434533049062	0.6325177647125059
VNG0667G	cosine	24.0	20.0	16.0	0.8748923028421053	0.21003483636671208	45.0	39.0	1.503657615	0.578998554	0.924659061	2.5969971852500002	1.30532437734	0.56979565583661	0.0003262213026922194	0.00489331954038329	0.001998001998001998	0.001998001998001998	0.13320013320013321
VNG0668C	cosine	24.0	0.0	20.0	1.3217837171052629	0.37596836598976596	9.0	42.0	2.014995334	0.507996704	1.50699863	3.9665519837699996	1.6206492805200001	0.26789985988841003	0.05449828346439207	0.817474251965881	0.4645354645354645	0.45822388857074664	0.7658337970541725
VNG0669H	cosine	24.0	4.0	8.0	1.5164206657368422	0.7161848662664392	24.0	39.0	2.9935871169999997	0.383141071	2.610446046	7.81327647591	2.03746979471	0.353394799526688	0.017249269763119884	0.25873904644679824	0.20679320679320679	0.18745844857721522	0.6104828514813928
VNG0670H	cosine	24.0	20.0	16.0	1.1107238843157894	0.16884470356357942	30.0	39.0	1.4295095619999998	0.795002834	0.634506728	1.79811882532	1.25511072991	0.2967685707482343	0.03791365212561487	0.568704781884223	0.36863136863136864	0.3510393892654065	0.7243538695581834
VNG0671H	cosine	24.0	20.0	0.0	1.2179537133157894	0.18622546182339955	9.0	24.0	1.6349741219999998	0.88157635	0.753397772	1.85460297568	1.2830127555	0.2798065203278949	0.047070054283433665	0.7060508142515051	0.42857142857142855	0.41244324508200203	0.7403618460709086
VNG0673G	cosine	24.0	16.0	12.0	0.8888528382631581	0.35041262385058264	30.0	0.0	1.544811137	0.335073673	1.209737464	4.61036262016	1.8010132464	0.2539166875385041	0.0643730867191924	0.965596300787886	0.5234765234765235	0.5140889958776128	0.809951232288757
VNG0674C	cosine	24.0	12.0	8.0	0.7754431258421052	0.34981134114929946	36.0	9.0	1.35974819	0.21558198	1.14416621	6.30733695831	2.0579017175	0.1571865208571692	0.17351301071213315	2.602695160681997	0.8631368631368631	0.8631368631368631	0.9394686945707355
VNG0675C	cosine	24.0	20.0	0.0	0.959099493	0.3124406892776967	42.0	9.0	1.7476348259999999	0.514982292	1.232652534	3.3935823680699997	1.7151701147100002	0.18455323681201574	0.13477580292082825	2.021637043812424	0.7862137862137862	0.7862137862137862	0.9213442807192807
VNG0676C	cosine	24.0	20.0	16.0	1.1096907839473684	0.33839029961932204	45.0	6.0	1.870812973	0.653745359	1.217067614	2.8616845186699997	1.50158273115	0.2967685707482343	0.03791365212561487	0.568704781884223	0.36863136863136864	0.3510393892654065	0.7243538695581834
VNG0677H	cosine	24.0	8.0	20.0	0.6816737971052632	0.4511213703558866	9.0	21.0	2.526974173	0.39314467200000003	2.133829501	6.427593588250001	1.28093071301	0.20964098277006915	0.10488756625517676	1.5733134938276514	0.6823176823176823	0.6823176823176823	0.8808835059507464
VNG0678G	cosine	24.0	0.0	16.0	0.7381455041052631	0.23758581604194476	0.0	6.0	1.3399054879999999	0.36078463	0.9791208579999999	3.71386521649	1.6831256063	0.4941264082386229	0.0015576422959150905	0.02336463443872636	0.01998001998001998	0.01998001998001998	0.3196803196803197
VNG0679G	cosine	24.0	4.0	0.0	0.5323007696842105	0.2400285521834305	42.0	12.0	1.0700226659999998	0.24177541	0.8282472559999999	4.42568855948	2.0331262695200003	0.2455794369592239	0.07089104087567609	1.0633656131351414	0.5474525474525475	0.5474525474525475	0.8236359241970878
VNG0680G	cosine	24.0	4.0	0.0	1.6248133018421052	0.4267514862589201	15.0	0.0	2.625338737	1.0283939659999999	1.596944771	2.5528531125200002	1.50728355424	0.2934973758780968	0.039556362636785435	0.5933454395517815	0.3756243756243756	0.36248932299793696	0.7243538695581834
VNG0681G	cosine	24.0	20.0	0.0	0.9254450830526314	0.2329727551435747	45.0	9.0	1.431278417	0.39889587200000004	1.032382545	3.5881003476499997	1.4596489963400001	0.2798065203278949	0.047070054283433665	0.7060508142515051	0.42857142857142855	0.41244324508200203	0.7403618460709086
VNG0682C	cosine	24.0	12.0	20.0	0.8289175274210526	0.3886199981909636	39.0	30.0	1.724214806	0.298741375	1.425473431	5.77159694066	1.8791622166900004	0.2042788266091084	0.1108340122357942	1.6625101835369132	0.7102897102897103	0.7102897102897103	0.889292525656162
VNG0683C	cosine	24.0	4.0	0.0	0.6500524662631579	0.2562345734123635	0.0	24.0	1.568468283	0.350034886	1.218433397	4.480891321790001	1.3392160825700001	0.1856820133106327	0.13331674229176693	1.9997511343765042	0.7772227772227772	0.7772227772227772	0.9184316422130308
VNG0684G	cosine	24.0	12.0	8.0	0.5932834332105262	0.2084310508193059	0.0	9.0	1.306561672	0.283210144	1.023351528	4.613399977649999	1.46587387581	0.3748293958901727	0.012466827590572438	0.18700241385858654	0.16183816183816183	0.14305829890732644	0.5665675204250552
VNG0686C	cosine	24.0	16.0	12.0	0.6487480144210527	0.22118925660861247	0.0	36.0	1.2423426929999999	0.40406643799999997	0.838276255	3.07460005624	1.4840415136200003	0.07254762501100116	0.3321374931551884	4.9820623973278275	0.994005994005994	0.9924131057538672	0.9935732566024424
VNG0688H	cosine	24.0	8.0	4.0	1.1190204956315792	0.4155508910654991	33.0	3.0	2.317232495	0.6333438929999999	1.683888602	3.65872714746	1.9211724629499998	0.401312738445561	0.008178150728475444	0.12267226092713165	0.1048951048951049	0.10016054785101473	0.518036164338972
VNG0689G	cosine	24.0	20.0	0.0	1.6029441243157896	0.6221778460173365	36.0	0.0	3.225634063	0.7794221579999999	2.446211905	4.13849417789	1.75500047634	0.3988731247227438	0.008510091371827599	0.127651370577414	0.11588411588411589	0.10360723286779441	0.518036164338972
VNG0690C	cosine	24.0	16.0	8.0	0.9855544684210528	0.2242594138310087	39.0	9.0	1.293327927	0.461200231	0.8321276959999999	2.8042655663800002	1.27880333875	0.3702300880150093	0.013382999288814878	0.2007449893322232	0.17082917082917082	0.1518157864356495	0.5829726199128941
VNG0692C	cosine	24.0	12.0	8.0	1.0123116884210526	0.2805826271500185	42.0	0.0	1.801367824	0.709139706	1.092228118	2.54021571315	1.34444488687	0.29019050004400465	0.04127536542457076	0.6191304813685614	0.3946053946053946	0.37426194557643383	0.7273106634683735
VNG0694G	cosine	24.0	20.0	16.0	1.2561726729473686	0.5222010903540599	27.0	42.0	2.175860901	0.481047338	1.694813563	4.52317418499	2.14095863823	0.4273467418774574	0.005284794294497981	0.07927191441746971	0.06993006993006994	0.06897883592012544	0.4856353498143606
VNG0697H	cosine	24.0	20.0	0.0	0.9996337052631582	0.2909999410005171	42.0	15.0	1.5296186269999998	0.5467986260000001	0.9828200009999999	2.7974075907800002	1.7471245565200002	0.1488332554935611	0.18662562587936715	2.7993843881905067	0.8881118881118881	0.8881118881118881	0.9528384193861446
VNG0698H	cosine	24.0	20.0	0.0	2.113164038526316	0.6624394184327798	42.0	9.0	3.10694234	0.8193853790000001	2.287556961	3.79179616775	1.59151987569	0.33933982252531936	0.02117260161934796	0.3175890242902194	0.23976023976023977	0.22171768060311628	0.6325177647125059
VNG0700G	cosine	24.0	12.0	16.0	0.8113376235263157	0.3878722842109567	24.0	30.0	2.02438761	0.387802546	1.6365850640000001	5.2201503855	1.57674361926	0.13300397918683549	0.2131030287236278	3.196545430854417	0.9250749250749251	0.9250749250749251	0.966135691984256
VNG0702H	cosine	24.0	0.0	8.0	1.2142787442105265	0.8124055108815919	0.0	39.0	3.9349655880000003	0.21557246100000002	3.719393127	18.2535634178	1.7822849195	0.1726465763725309	0.15083382932414424	2.262507439862164	0.8191808191808192	0.8191808191808192	0.9304467420889571
VNG0703H	cosine	24.0	4.0	0.0	0.8364707821578947	0.2864796159642921	0.0	24.0	1.6288913569999999	0.34065349	1.288237867	4.78166642884	1.6275658125999999	0.23359995222950564	0.08112873064718179	1.216930959707727	0.5954045954045954	0.5954045954045954	0.8461322156896547
VNG0704C	cosine	24.0	16.0	0.0	0.7712026098421053	0.18954893013954646	42.0	6.0	1.283226269	0.464984551	0.818241718	2.75971807287	1.29705035452	0.4941264082386229	0.0015576422959150905	0.02336463443872636	0.01998001998001998	0.01998001998001998	0.3196803196803197
