"","data...1.","pval","bhq","rainresult.phase"
"1598","VNG2110C",0.329182115594329,0.982175076831565,6
"1599","VNG2112C",0.775896815800081,0.996551724137931,3
"1600","VNG2113C",0.131034482758621,0.671109661182831,6
"1601","VNG2115H",0.239234851538358,0.862496282343611,9
"1602","VNG2116C",0.931034482758621,0.996551724137931,3
"1603","VNG2117C",0.686819830713422,0.996551724137931,12
"1604","VNG2118G",0.0259823576583801,0.341024969491639,6
"1605","VNG2119C",0.246673936750273,0.862496282343611,3
"1606","VNG2120G",0.426483875993145,0.996551724137931,24
"1607","VNG2121C",0.104651162790698,0.671109661182831,9
"1608","VNG2122G",0.761141024172299,0.996551724137931,21
"1609","VNG2123G",0.252998909487459,0.862496282343611,12
"1610","VNG2124C",0.980036297640653,0.996551724137931,3
"1611","VNG2125G",0.962050163576881,0.996551724137931,15
"1612","VNG2126C",0.986718116489109,0.996551724137931,15
"1613","VNG2128C",0.12649945474373,0.671109661182831,3
"1614","VNG2129H",0.985388956066102,0.996551724137931,15
"1615","VNG2130G",0.775896815800081,0.996551724137931,18
"1616","VNG2131G",0.996551724137931,0.996551724137931,15
"1617","VNG2132G",0.246673936750273,0.862496282343611,3
"1618","VNG2133H",0.969045709703288,0.996551724137931,6
"1619","VNG2135G",0.465116279069767,0.996551724137931,24
"1620","VNG2136G",0.954907161803713,0.996551724137931,6
"1621","VNG2137G",0.0317412333736397,0.344701176908304,3
"1622","VNG2138G",0.208200654307524,0.849798589010304,18
"1623","VNG2139G",0.980036297640653,0.996551724137931,3
"1624","VNG2140G",0.0230954290296712,0.341024969491639,21
"1625","VNG2141G",0.505997818974918,0.996551724137931,24
"1626","VNG2142G",0.0347001090512541,0.365264305802675,3
"1627","VNG2143G",0.949092637642256,0.996551724137931,24
"1628","VNG2144G",0.962050163576881,0.996551724137931,21
"1629","VNG2146H",0.988372093023256,0.996551724137931,9
"1630","VNG2147G",0.12649945474373,0.671109661182831,3
"1631","VNG2148H",0.0149182115594329,0.341024969491639,3
"1632","VNG2149H",0.775896815800081,0.996551724137931,24
"1633","VNG2150G",0.775896815800081,0.996551724137931,3
"1634","VNG2151G",0.986718116489109,0.996551724137931,18
"1635","VNG2152C",0.969045709703288,0.996551724137931,12
"1636","VNG2153G",0.675245365321701,0.996551724137931,3
"1637","VNG2154C",0.465116279069767,0.996551724137931,3
"1638","VNG2155C",0.51726454386672,0.996551724137931,21
"1639","VNG2156C",0.964885496183206,0.996551724137931,3
"1640","VNG2157C",0.591998574356233,0.996551724137931,21
"1641","VNG2158G",0.775896815800081,0.996551724137931,21
"1642","VNG2159G",0.988372093023256,0.996551724137931,21
"1643","VNG2160C",0.51726454386672,0.996551724137931,12
"1644","VNG2162C",0.985496183206107,0.996551724137931,18
"1645","VNG2163H",0.173317210802096,0.723410966826139,3
"1646","VNG2164C",0.969045709703288,0.996551724137931,15
"1647","VNG2165H",0.914102049015669,0.996551724137931,9
"1648","VNG2166C",0.985388956066102,0.996551724137931,6
"1649","VNG2167G",0.38794840790004,0.996551724137931,24
"1650","VNG2168C",0.980036297640653,0.996551724137931,3
"1651","VNG2170H",0.993675027262814,0.996551724137931,12
"1652","VNG2171G",0.0133478735005453,0.341024969491639,3
"1653","VNG2172C",0.969045709703288,0.996551724137931,6
"1654","VNG2173G",0.931034482758621,0.996551724137931,6
"1655","VNG2174H",0.980036297640653,0.996551724137931,24
"1656","VNG2176H",0.954907161803713,0.996551724137931,15
"1657","VNG2177H",0.246673936750273,0.862496282343611,24
"1658","VNG2178H",0.938807509799876,0.996551724137931,24
"1659","VNG2179H",0.51726454386672,0.996551724137931,15
"1660","VNG2180C",0.120174482006543,0.671109661182831,6
"1661","VNG2181G",0.185725741780273,0.764565660845033,9
"1662","VNG2182H",0.985388956066102,0.996551724137931,6
"1663","VNG2183H",0.985388956066102,0.996551724137931,3
"1664","VNG2184G",0.156150490730643,0.717933290715602,9
"1665","VNG2185H",0.239234851538358,0.862496282343611,9
"1666","VNG2186G",0.0267040898155573,0.341024969491639,21
"1667","VNG2187H",0.969045709703288,0.996551724137931,21
"1668","VNG2189H",0.775896815800081,0.996551724137931,6
"1669","VNG2190G",0.0281475541299118,0.341024969491639,24
"1670","VNG2191H",0.337622682660851,0.982175076831565,18
"1671","VNG2193G",0.240348964013086,0.862496282343611,24
"1672","VNG2195G",0.110687022900763,0.671109661182831,18
"1673","VNG2196G",0.980036297640653,0.996551724137931,24
"1674","VNG2197H",0.459770114942529,0.996551724137931,3
"1675","VNG2199H",0.13448275862069,0.671109661182831,24
"1676","VNG2201G",0.127586206896552,0.671109661182831,3
"1677","VNG2202H",0.0252606255012029,0.341024969491639,24
"1678","VNG2203G",0.887997861534349,0.996551724137931,6
"1679","VNG2204H",0.0267241379310345,0.341024969491639,3
"1680","VNG2205H",0.675245365321701,0.996551724137931,6
"1681","VNG2206G",0.584441757355905,0.996551724137931,9
"1682","VNG2207H",0.465116279069767,0.996551724137931,6
"1683","VNG2208G",0.985388956066102,0.996551724137931,3
"1684","VNG2210G",0.9253653217012,0.996551724137931,6
"1685","VNG2211H",0.938807509799876,0.996551724137931,12
"1686","VNG2213G",0.665998396150762,0.996551724137931,21
"1687","VNG2214G",0.758996728462377,0.996551724137931,12
"1688","VNG2216G",0.969045709703288,0.996551724137931,6
"1689","VNG2217G",0.980036297640653,0.996551724137931,9
"1690","VNG2218G",0.38794840790004,0.996551724137931,18
"1691","VNG2219G",0.995667069729948,0.996551724137931,18
"1692","VNG2220G",0.0586206896551724,0.570012321375462,18
"1693","VNG2222G",0.988372093023256,0.996551724137931,21
"1694","VNG2223G",0.969045709703288,0.996551724137931,18
"1695","VNG2224G",0.964885496183206,0.996551724137931,3
"1696","VNG2226G",0.591998574356233,0.996551724137931,9
"1697","VNG2227C",0.337622682660851,0.982175076831565,18
"1698","VNG2230H",0.993675027262814,0.996551724137931,3
"1699","VNG2231C",0.252998909487459,0.862496282343611,3
"1700","VNG2232G",0.761141024172299,0.996551724137931,3
"1701","VNG2233C",0.988372093023256,0.996551724137931,24
"1702","VNG2234G",0.25863227193336,0.880450287432716,3
"1703","VNG2236H",0.13448275862069,0.671109661182831,24
"1704","VNG2237G",0.969045709703288,0.996551724137931,12
"1705","VNG2238C",0.963111467522053,0.996551724137931,9
"1706","VNG2239C",0.288418756815703,0.958831837411481,9
"1707","VNG2240G",0.993893035593116,0.996551724137931,24
"1708","VNG2241H",0.985388956066102,0.996551724137931,6
"1709","VNG2242C",0.746346782988004,0.996551724137931,9
"1710","VNG2243G",0.996551724137931,0.996551724137931,6
"1711","VNG2244H",0.294840790004031,0.958831837411481,3
"1712","VNG2246H",0.0712758996728462,0.570012321375462,18
"1713","VNG2247G",0.155985489721886,0.717933290715602,9
"1714","VNG2248H",0.993675027262814,0.996551724137931,6
"1715","VNG2249G",0.104651162790698,0.671109661182831,9
"1716","VNG2251G",0.964885496183206,0.996551724137931,18
"1717","VNG2252G",0.938807509799876,0.996551724137931,9
"1718","VNG2253H",0.761141024172299,0.996551724137931,21
"1719","VNG2254C",0.993675027262814,0.996551724137931,3
"1720","VNG2255C",0.938807509799876,0.996551724137931,6
"1721","VNG2256G",0.137931034482759,0.671109661182831,24
"1722","VNG2257G",0.964885496183206,0.996551724137931,18
"1723","VNG2259C",0.962050163576881,0.996551724137931,24
"1724","VNG2260H",0.465116279069767,0.996551724137931,6
"1725","VNG2262H",0.584441757355905,0.996551724137931,3
"1726","VNG2263G",0.246673936750273,0.862496282343611,3
"1727","VNG2264C",0.993675027262814,0.996551724137931,3
"1728","VNG2267G",0.465116279069767,0.996551724137931,3
"1729","VNG2268H",0.505997818974918,0.996551724137931,9
"1730","VNG2269G",0.931034482758621,0.996551724137931,6
"1731","VNG2270G",0.988372093023256,0.996551724137931,21
"1732","VNG2271G",0.0252606255012029,0.341024969491639,9
"1733","VNG2272G",0.962050163576881,0.996551724137931,15
"1734","VNG2273H",0.213827699018539,0.86201535998515,15
"1735","VNG2274C",0.465116279069767,0.996551724137931,3
"1736","VNG2276G",0.988372093023256,0.996551724137931,9
"1737","VNG2277H",0.665998396150762,0.996551724137931,3
"1738","VNG2279H",0.988372093023256,0.996551724137931,6
"1739","VNG2280G",0.985851445343586,0.996551724137931,18
"1740","VNG2281C",0.0290205562273277,0.341024969491639,9
"1741","VNG2282C",0.689655172413793,0.996551724137931,3
"1742","VNG2283G",0.931034482758621,0.996551724137931,6
"1743","VNG2284G",0.0299274486094317,0.341024969491639,21
"1744","VNG2285C",0.113849509269357,0.671109661182831,12
"1745","VNG2286G",0.985851445343586,0.996551724137931,3
"1746","VNG2288G",0.980036297640653,0.996551724137931,15
"1747","VNG2289G",0.887997861534349,0.996551724137931,21
"1748","VNG2290G",0.954907161803713,0.996551724137931,15
"1749","VNG2291G",0.954907161803713,0.996551724137931,12
"1750","VNG2292H",0.584441757355905,0.996551724137931,12
"1751","VNG2293G",0.969045709703288,0.996551724137931,9
"1752","VNG2294G",0.584441757355905,0.996551724137931,6
"1753","VNG2295G",0.983118865866958,0.996551724137931,3
"1754","VNG2296C",0.988372093023256,0.996551724137931,15
"1755","VNG2297H",0.969045709703288,0.996551724137931,15
"1756","VNG2298H",0.373173391494002,0.996551724137931,15
"1757","VNG2299H",0.213827699018539,0.86201535998515,6
"1758","VNG2301G",0.9275258194881,0.996551724137931,15
"1759","VNG2302G",0.985388956066102,0.996551724137931,24
"1760","VNG2304H",0.584441757355905,0.996551724137931,6
"1761","VNG2305C",0.980036297640653,0.996551724137931,3
"1762","VNG2306H",0.969045709703288,0.996551724137931,6
"1763","VNG2307C",0.993893035593116,0.996551724137931,18
"1764","VNG2308G",0.0245388933440257,0.341024969491639,15
"1765","VNG2310H",0.0694002181025082,0.570012321375462,21
"1766","VNG2311H",0.995667069729948,0.996551724137931,21
"1767","VNG2312C",0.887997861534349,0.996551724137931,3
"1768","VNG2313H",0.963111467522053,0.996551724137931,6
"1769","VNG2314H",0.938807509799876,0.996551724137931,3
"1770","VNG2315H",0.246673936750273,0.862496282343611,3
"1771","VNG2316C",0.985388956066102,0.996551724137931,3
"1772","VNG2317G",0.761141024172299,0.996551724137931,12
"1773","VNG2320G",0.0274258219727346,0.341024969491639,24
"1774","VNG2321G",0.465116279069767,0.996551724137931,3
"1775","VNG2322G",0.962050163576881,0.996551724137931,3
"1776","VNG2323H",0.0230954290296712,0.341024969491639,6
"1777","VNG2324H",0.0731515812431843,0.570012321375462,3
"1778","VNG2326G",0.584441757355905,0.996551724137931,12
"1779","VNG2328H",0.288418756815703,0.958831837411481,18
"1780","VNG2329C",0.988372093023256,0.996551724137931,9
"1781","VNG2330G",0.969045709703288,0.996551724137931,3
"1782","VNG2331G",0.127586206896552,0.671109661182831,6
"1783","VNG2332G",0.127586206896552,0.671109661182831,3
"1784","VNG2333C",0.0822246455834242,0.622520976025925,6
"1785","VNG2334C",0.49058559336673,0.996551724137931,24
"1786","VNG2335H",0.91242139028405,0.996551724137931,21
"1787","VNG2337C",0.0259823576583801,0.341024969491639,21
"1788","VNG2338G",0.12649945474373,0.671109661182831,6
"1789","VNG2339C",0.775896815800081,0.996551724137931,18
"1790","VNG2340H",0.0149182115594329,0.341024969491639,3
"1791","VNG2341H",0.746346782988004,0.996551724137931,12
"1792","VNG2342H",0.983118865866958,0.996551724137931,15
"1793","VNG2343G",0.969045709703288,0.996551724137931,21
"1794","VNG2344G",0.985388956066102,0.996551724137931,21
"1795","VNG2346G",0.758996728462377,0.996551724137931,24
"1796","VNG2347G",0.337622682660851,0.982175076831565,6
"1797","VNG2349G",0.985388956066102,0.996551724137931,24
"1798","VNG2351C",0.954907161803713,0.996551724137931,6
"1799","VNG2352G",0.113849509269357,0.671109661182831,6
"1800","VNG2353H",0.993893035593116,0.996551724137931,3
"1801","VNG2356G",0.983118865866958,0.996551724137931,18
"1802","VNG2358G",0.0712758996728462,0.570012321375462,24
"1803","VNG2359G",0.0347001090512541,0.365264305802675,21
"1804","VNG2361G",0.988372093023256,0.996551724137931,21
"1805","VNG2363G",0.014525627044711,0.341024969491639,3
"1806","VNG2365G",0.675245365321701,0.996551724137931,21
"1807","VNG2366C",0.131034482758621,0.671109661182831,18
"1808","VNG2367G",0.288418756815703,0.958831837411481,12
"1809","VNG2368G",0.497564521992003,0.996551724137931,3
"1810","VNG2369C",0.51726454386672,0.996551724137931,21
"1811","VNG2370C",0.022373696872494,0.341024969491639,15
"1812","VNG2371C",0.995667069729948,0.996551724137931,6
"1813","VNG2372G",0.0281136638452237,0.341024969491639,24
"1814","VNG2373G",0.963111467522053,0.996551724137931,6
"1815","VNG2374G",0.110687022900763,0.671109661182831,3
"1816","VNG2376H",0.118167938931298,0.671109661182831,9
"1817","VNG2377G",0.412723870622828,0.996551724137931,18
"1818","VNG2378G",0.962050163576881,0.996551724137931,9
"1819","VNG2379H",0.913231756214916,0.996551724137931,3
"1820","VNG2380H",0.160318419991939,0.722244376409649,6
"1821","VNG2381G",0.0133478735005453,0.341024969491639,21
"1822","VNG2383G",0.240348964013086,0.862496282343611,21
"1823","VNG2384G",0.996551724137931,0.996551724137931,6
"1824","VNG2385H",0.0299274486094317,0.341024969491639,9
"1825","VNG2386C",0.675245365321701,0.996551724137931,9
"1826","VNG2387H",0.219454743729553,0.86201535998515,15
"1827","VNG2390G",0.131034482758621,0.671109661182831,18
"1828","VNG2392H",0.121544165757906,0.671109661182831,9
"1829","VNG2393G",0.954907161803713,0.996551724137931,9
"1830","VNG2394G",0.0603448275862069,0.570012321375462,15
"1831","VNG2395C",0.969045709703288,0.996551724137931,15
"1832","VNG2396G",0.954907161803713,0.996551724137931,6
"1833","VNG2397G",0.619085805934242,0.996551724137931,15
"1834","VNG2398G",0.00312374042724708,0.162977761421587,9
"1835","VNG2399H",0.219454743729553,0.86201535998515,24
"1836","VNG2400H",0.505997818974918,0.996551724137931,6
"1837","VNG2402H",0.584441757355905,0.996551724137931,18
"1838","VNG2403H",0.962050163576881,0.996551724137931,21
"1839","VNG2404G",0.858524788391777,0.996551724137931,3
"1840","VNG2406C",0.584441757355905,0.996551724137931,15
"1841","VNG2408C",0.988372093023256,0.996551724137931,6
"1842","VNG2410G",0.164651350261991,0.722244376409649,6
"1843","VNG2411G",0.995129043984006,0.996551724137931,21
"1844","VNG2412H",0.572349858927852,0.996551724137931,3
"1845","VNG2413H",0.0712758996728462,0.570012321375462,21
"1846","VNG2414H",0.665998396150762,0.996551724137931,9
"1847","VNG2415H",0.337622682660851,0.982175076831565,21
"1848","VNG2416G",0.993893035593116,0.996551724137931,6
"1849","VNG2417G",0.954907161803713,0.996551724137931,12
"1850","VNG2418G",0.858524788391777,0.996551724137931,9
"1851","VNG2419C",0.996551724137931,0.996551724137931,18
"1852","VNG2420G",0.329182115594329,0.982175076831565,21
"1853","VNG2421G",0.985388956066102,0.996551724137931,18
"1854","VNG2422G",0.0259823576583801,0.341024969491639,15
"1855","VNG2423G",0.0238171611868484,0.341024969491639,18
"1856","VNG2424G",0.252998909487459,0.862496282343611,21
"1857","VNG2426G",0.938807509799876,0.996551724137931,18
"1858","VNG2429G",0.858524788391777,0.996551724137931,6
"1859","VNG2430G",0.497564521992003,0.996551724137931,18
"1860","VNG2431C",0.00342603788794841,0.167805937368902,9
"1861","VNG2432C",0.969045709703288,0.996551724137931,3
"1862","VNG2433H",0.51726454386672,0.996551724137931,21
"1863","VNG2436G",0.985496183206107,0.996551724137931,18
"1864","VNG2437G",0.993893035593116,0.996551724137931,9
"1865","VNG2439H",0.988372093023256,0.996551724137931,12
"1866","VNG2440H",0.572349858927852,0.996551724137931,6
"1867","VNG2441G",0.993675027262814,0.996551724137931,12
"1868","VNG2442H",0.00280673616680032,0.162977761421587,6
"1869","VNG2443G",0.761141024172299,0.996551724137931,3
"1870","VNG2444C",0.993893035593116,0.996551724137931,3
"1871","VNG2445C",0.120174482006543,0.671109661182831,24
"1872","VNG2446H",0.168984280532043,0.722244376409649,6
"1873","VNG2447G",0.131034482758621,0.671109661182831,21
"1874","VNG2449G",0.465116279069767,0.996551724137931,15
"1875","VNG2451H",0.11701199563795,0.671109661182831,15
"1876","VNG2452C",0.962050163576881,0.996551724137931,12
"1877","VNG2454C",0.337622682660851,0.982175076831565,6
"1878","VNG2455C",0.819729947601773,0.996551724137931,21
"1879","VNG2456C",0.12649945474373,0.671109661182831,15
"1880","VNG2458C",0.551724137931034,0.996551724137931,12
"1881","VNG2459G",0.465116279069767,0.996551724137931,18
"1882","VNG2461H",0.993893035593116,0.996551724137931,6
"1883","VNG2462G",0.169727428456268,0.722244376409649,18
"1884","VNG2465C",0.988372093023256,0.996551724137931,21
"1885","VNG2466C",0.969045709703288,0.996551724137931,12
"1886","VNG2467G",0.127586206896552,0.671109661182831,21
"1887","VNG2468C",0.775896815800081,0.996551724137931,18
"1888","VNG2469G",0.752017448200654,0.996551724137931,21
"1889","VNG2470C",0.0731515812431843,0.570012321375462,12
"1890","VNG2471G",0.124137931034483,0.671109661182831,6
"1891","VNG2472G",0.219454743729553,0.86201535998515,24
"1892","VNG2473G",0.962050163576881,0.996551724137931,12
"1893","VNG2474C",0.465116279069767,0.996551724137931,3
"1894","VNG2475C",0.0281136638452237,0.341024969491639,6
"1895","VNG2476C",0.337622682660851,0.982175076831565,6
"1896","VNG2477H",0.675245365321701,0.996551724137931,9
"1897","VNG2480H",0.995667069729948,0.996551724137931,21
"1898","VNG2482G",0.996551724137931,0.996551724137931,9
"1899","VNG2483G",0.995667069729948,0.996551724137931,21
"1900","VNG2484G",0.969045709703288,0.996551724137931,9
"1901","VNG2486G",0.505997818974918,0.996551724137931,3
"1902","VNG2488C",0.13448275862069,0.671109661182831,12
"1903","VNG2490H",0.983118865866958,0.996551724137931,15
"1904","VNG2493C",0.0252606255012029,0.341024969491639,12
"1905","VNG2495H",0.551724137931034,0.996551724137931,3
"1906","VNG2496G",0.962050163576881,0.996551724137931,3
"1907","VNG2497H",0.988372093023256,0.996551724137931,24
"1908","VNG2498H",0.985388956066102,0.996551724137931,9
"1909","VNG2499G",0.0137404580152672,0.341024969491639,18
"1910","VNG2501C",0.758996728462377,0.996551724137931,6
"1911","VNG2502C",0.988372093023256,0.996551724137931,6
"1912","VNG2504G",0.0149182115594329,0.341024969491639,9
"1913","VNG2505G",0.675245365321701,0.996551724137931,3
"1914","VNG2507G",0.160318419991939,0.722244376409649,6
"1915","VNG2508C",0.938807509799876,0.996551724137931,24
"1916","VNG2509H",0.0141330425299891,0.341024969491639,9
"1917","VNG2510H",0.0259823576583801,0.341024969491639,6
"1918","VNG2511H",0.954907161803713,0.996551724137931,21
"1919","VNG2512G",0.938807509799876,0.996551724137931,6
"1920","VNG2513G",0.0290205562273277,0.341024969491639,9
"1921","VNG2514G",0.168984280532043,0.722244376409649,9
"1922","VNG2515H",0.9275258194881,0.996551724137931,12
"1923","VNG2516C",0.063773173391494,0.570012321375462,9
"1924","VNG2518C",0.988372093023256,0.996551724137931,21
"1925","VNG2519H",0.0259823576583801,0.341024969491639,9
"1926","VNG2520C",0.914102049015669,0.996551724137931,24
"1927","VNG2521H",0.185725741780273,0.764565660845033,9
"1928","VNG2522C",0.954907161803713,0.996551724137931,3
"1929","VNG2523H",0.240348964013086,0.862496282343611,9
"1930","VNG2524H",0.993675027262814,0.996551724137931,18
"1931","VNG2525H",0.988372093023256,0.996551724137931,21
"1932","VNG2526G",0.954907161803713,0.996551724137931,24
"1933","VNG2527G",0.993893035593116,0.996551724137931,18
"1934","VNG2529G",0.120174482006543,0.671109661182831,24
"1935","VNG2531G",0.964885496183206,0.996551724137931,3
"1936","VNG2532H",0.931034482758621,0.996551724137931,12
"1937","VNG2533G",0.252998909487459,0.862496282343611,3
"1938","VNG2534C",0.983118865866958,0.996551724137931,9
"1939","VNG2535H",0.0586206896551724,0.570012321375462,6
"1940","VNG2536C",0.985388956066102,0.996551724137931,3
"1941","VNG2537G",0.938807509799876,0.996551724137931,21
"1942","VNG2539H",0.127586206896552,0.671109661182831,18
"1943","VNG2541C",0.151652559451834,0.709401745668713,3
"1944","VNG2543C",0.337622682660851,0.982175076831565,21
"1945","VNG2544H",0.665998396150762,0.996551724137931,9
"1946","VNG2546G",0.0030229746070133,0.162977761421587,15
"1947","VNG2547G",0.938807509799876,0.996551724137931,18
"1948","VNG2549C",0.0308343409915357,0.341024969491639,15
"1949","VNG2551G",0.0149182115594329,0.341024969491639,6
"1950","VNG2552G",0.980036297640653,0.996551724137931,3
"1951","VNG2553G",0.665998396150762,0.996551724137931,3
"1952","VNG2554H",0.985388956066102,0.996551724137931,12
"1953","VNG2555C",0.993675027262814,0.996551724137931,21
"1954","VNG2556H",0.995667069729948,0.996551724137931,21
"1955","VNG2558G",0.505997818974918,0.996551724137931,3
"1956","VNG2560G",0.919540229885057,0.996551724137931,6
"1957","VNG2562H",0.962050163576881,0.996551724137931,3
"1958","VNG2563H",0.591998574356233,0.996551724137931,6
"1959","VNG2565G",0.675245365321701,0.996551724137931,3
"1960","VNG2566H",0.124920392584515,0.671109661182831,12
"1961","VNG2567C",0.758996728462377,0.996551724137931,3
"1962","VNG2569H",0.969045709703288,0.996551724137931,15
"1963","VNG2570G",0.123336968375136,0.671109661182831,3
"1964","VNG2573G",0.378249697702539,0.996551724137931,6
"1965","VNG2574G",0.830210687468105,0.996551724137931,24
"1966","VNG2575G",0.993675027262814,0.996551724137931,24
"1967","VNG2576H",0.830210687468105,0.996551724137931,3
"1968","VNG2577C",0.90102508178844,0.996551724137931,6
"1969","VNG2579G",0.988267590444132,0.996551724137931,18
"1970","VNG2580C",0.51726454386672,0.996551724137931,15
"1971","VNG2581H",0.465116279069767,0.996551724137931,18
"1972","VNG2582H",0.429262394195889,0.996551724137931,15
"1973","VNG2584C",0.931034482758621,0.996551724137931,9
"1974","VNG2585H",0.370010905125409,0.996551724137931,15
"1975","VNG2586C",0.985388956066102,0.996551724137931,18
"1976","VNG2587C",0.761141024172299,0.996551724137931,3
"1977","VNG2589C",0.995129043984006,0.996551724137931,3
"1978","VNG2591C",0.931034482758621,0.996551724137931,15
"1979","VNG2593H",0.597077426390403,0.996551724137931,21
"1980","VNG2594C",0.0225081788440567,0.341024969491639,6
"1981","VNG2595G",0.113849509269357,0.671109661182831,9
"1982","VNG2596G",0.988372093023256,0.996551724137931,24
"1983","VNG2597C",0.235252606255012,0.862496282343611,12
"1984","VNG2598G",0.51726454386672,0.996551724137931,3
"1985","VNG2599H",0.551724137931034,0.996551724137931,21
"1986","VNG2600G",0.931034482758621,0.996551724137931,12
"1987","VNG2602G",0.775896815800081,0.996551724137931,3
"1988","VNG2603H",0.370010905125409,0.996551724137931,21
"1989","VNG2604G",0.995667069729948,0.996551724137931,3
"1990","VNG2606G",0.002485966319166,0.162977761421587,21
"1991","VNG2607C",0.995129043984006,0.996551724137931,18
"1992","VNG2608C",0.988372093023256,0.996551724137931,3
"1993","VNG2610C",0.980036297640653,0.996551724137931,21
"1994","VNG2611G",0.993893035593116,0.996551724137931,21
"1995","VNG2612G",0.761141024172299,0.996551724137931,18
"1996","VNG2613H",0.996551724137931,0.996551724137931,15
"1997","VNG2614H",0.336206896551724,0.982175076831565,3
"1998","VNG2615C",0.993675027262814,0.996551724137931,3
"1999","VNG2616G",0.232558139534884,0.862496282343611,15
"2000","VNG2617G",0.675245365321701,0.996551724137931,3
"2001","VNG2619H",0.988372093023256,0.996551724137931,24
"2002","VNG2620G",0.980036297640653,0.996551724137931,18
"2003","VNG2622H",0.937081427859295,0.996551724137931,3
"2004","VNG2624G",0.168984280532043,0.722244376409649,6
"2005","VNG2625C",0.0656488549618321,0.570012321375462,3
"2006","VNG2626H",0.0281475541299118,0.341024969491639,18
"2007","VNG2627C",0.185725741780273,0.764565660845033,18
"2008","VNG2628H",0.497564521992003,0.996551724137931,6
"2009","VNG2629G",0.49058559336673,0.996551724137931,3
"2010","VNG2631H",0.995129043984006,0.996551724137931,21
"2011","VNG2632G",0.497564521992003,0.996551724137931,3
"2012","VNG2633H",0.931034482758621,0.996551724137931,6
"2013","VNG2634H",0.980036297640653,0.996551724137931,3
"2014","VNG2636G",0.665998396150762,0.996551724137931,6
"2015","VNG2637H",0.121544165757906,0.671109661182831,6
"2016","VNG2638G",0.988372093023256,0.996551724137931,3
"2017","VNG2639G",0.761141024172299,0.996551724137931,3
"2018","VNG2640G",0.252998909487459,0.862496282343611,21
"2019","VNG2641H",0.110687022900763,0.671109661182831,21
"2020","VNG2642H",0.962050163576881,0.996551724137931,9
"2021","VNG2643H",0.51726454386672,0.996551724137931,9
"2022","VNG2644C",0.208200654307524,0.849798589010304,24
"2023","VNG2645H",0.131034482758621,0.671109661182831,3
"2024","VNG2646C",0.993893035593116,0.996551724137931,9
"2025","VNG2647G",0.505997818974918,0.996551724137931,3
"2026","VNG2648G",0.294840790004031,0.958831837411481,24
"2027","VNG2649G",0.969045709703288,0.996551724137931,24
"2028","VNG2650G",0.294840790004031,0.958831837411481,3
"2029","VNG2652H",0.988372093023256,0.996551724137931,3
"2030","VNG2653C",0.13448275862069,0.671109661182831,18
"2031","VNG2654G",0.761141024172299,0.996551724137931,21
"2032","VNG2656H",0.665998396150762,0.996551724137931,15
"2033","VNG2657G",0.584441757355905,0.996551724137931,3
"2034","VNG2658G",0.301804330392943,0.978824855328464,21
"2035","VNG2661G",0.985388956066102,0.996551724137931,3
"2036","VNG2662G",0.985388956066102,0.996551724137931,15
"2037","VNG2664G",0.465116279069767,0.996551724137931,24
"2038","VNG2665G",0.985388956066102,0.996551724137931,15
"2039","VNG2666G",0.465116279069767,0.996551724137931,24
"2040","VNG2668G",0.988372093023256,0.996551724137931,18
"2041","VNG2669G",0.334824667472793,0.982175076831565,12
"2042","VNG2673H",0.584441757355905,0.996551724137931,15
"2043","VNG2674H",0.938807509799876,0.996551724137931,9
"2044","VNG2675C",0.986718116489109,0.996551724137931,6
"2045","VNG2677H",0.954907161803713,0.996551724137931,3
"2046","VNG2678H",0.962050163576881,0.996551724137931,24
"2047","VNG2679G",0.9275258194881,0.996551724137931,24
"2048","VNG5001H",0.758996728462377,0.996551724137931,6
"2049","VNG5003H",0.995129043984006,0.996551724137931,9
"2050","VNG5007H",0.124137931034483,0.671109661182831,18
"2051","VNG5008H",0.168984280532043,0.722244376409649,18
"2052","VNG5009H",0.964885496183206,0.996551724137931,6
"2053","VNG5010G",0.962050163576881,0.996551724137931,12
"2054","VNG5011H",0.985388956066102,0.996551724137931,15
"2055","VNG5012H",0.969045709703288,0.996551724137931,3
"2056","VNG5013G",0.931034482758621,0.996551724137931,15
"2057","VNG5017H",0.91242139028405,0.996551724137931,6
"2058","VNG5019G",0.993675027262814,0.996551724137931,3
"2059","VNG5020G",0.985388956066102,0.996551724137931,24
"2060","VNG5021G",0.551724137931034,0.996551724137931,3
"2061","VNG5022G",0.775896815800081,0.996551724137931,24
"2062","VNG5023G",0.980036297640653,0.996551724137931,3
"2063","VNG5025G",0.584441757355905,0.996551724137931,24
"2064","VNG5026G",0.985388956066102,0.996551724137931,15
"2065","VNG5027G",0.993675027262814,0.996551724137931,24
"2066","VNG5028G",0.919540229885057,0.996551724137931,18
"2067","VNG5029G",0.0230954290296712,0.341024969491639,21
"2068","VNG5030G",0.964885496183206,0.996551724137931,21
"2069","VNG5032G",0.914102049015669,0.996551724137931,9
"2070","VNG5033G",0.465116279069767,0.996551724137931,18
"2071","VNG5034G",0.675245365321701,0.996551724137931,24
"2072","VNG5035G",0.240348964013086,0.862496282343611,21
"2073","VNG5037G",0.465116279069767,0.996551724137931,24
"2074","VNG5038H",0.51726454386672,0.996551724137931,21
"2075","VNG5039G",0.91242139028405,0.996551724137931,15
"2076","VNG5041H",0.988372093023256,0.996551724137931,3
"2077","VNG5042H",0.988372093023256,0.996551724137931,9
