"","data...1.","fdr.out.pval","fdr"
"1718","VNG2253H",0.992231535638966,0.99999011199382
"1719","VNG2254C",0.154982278205326,0.529394138555909
"1720","VNG2255C",0.0657197376889407,0.355680366055701
"1721","VNG2256G",0.782233528069618,0.96709917443107
"1722","VNG2257G",0.475393495077869,0.83769778868347
"1723","VNG2259C",0.141402089365078,0.507166427846102
"1724","VNG2260H",0.826215965995085,0.977288476287927
"1725","VNG2262H",0.551251393350543,0.887326186479748
"1726","VNG2263G",6.3113225384288e-05,0.0207861830164558
"1727","VNG2264C",0.930252068345889,0.999705669669196
"1728","VNG2267G",0.0138478895334787,0.172201735131341
"1729","VNG2268H",0.125059785543441,0.478697743706953
"1730","VNG2269G",0.11310343279427,0.457746502021858
"1731","VNG2270G",0.186978736535775,0.578634565012993
"1732","VNG2271G",0.137781353259146,0.500265125297959
"1733","VNG2272G",0.0468563244385726,0.311746821424439
"1734","VNG2273H",0.58766489989873,0.897769420596405
"1735","VNG2274C",0.0119656110549802,0.161334081640182
"1736","VNG2276G",0.00212801470671945,0.0621936699433436
"1737","VNG2277H",0.467083099814614,0.836682375381169
"1738","VNG2279H",0.00049515864275354,0.0369957223220291
"1739","VNG2280G",0.58241269141286,0.897571613019043
"1740","VNG2281C",0.364140722339835,0.759945855317917
"1741","VNG2282C",0.443969643176136,0.821571145330582
"1742","VNG2283G",0.538675137326752,0.878773211849799
"1743","VNG2284G",0.87001164158827,0.993352968511821
"1744","VNG2285C",0.634127859154669,0.910219692568449
"1745","VNG2286G",0.296844982844092,0.697781642180073
"1746","VNG2288G",0.33630603340693,0.736194501223749
"1747","VNG2289G",0.967519853573136,0.99999011199382
"1748","VNG2290G",0.100267600174023,0.43330324594841
"1749","VNG2291G",0.719718931835359,0.950401435087565
"1750","VNG2292H",0.454401441174794,0.828708385513096
"1751","VNG2293G",0.832389834982106,0.980724400568018
"1752","VNG2294G",0.381912290253844,0.780714056267982
"1753","VNG2295G",0.645340005900129,0.912400643513897
"1754","VNG2296C",0.463356553324441,0.835503927857746
"1755","VNG2297H",0.269119141791461,0.670701911006756
"1756","VNG2298H",0.537327336819704,0.878617336662718
"1757","VNG2299H",0.595742018390886,0.898713105241788
"1758","VNG2301G",0.288917096926065,0.690638478707726
"1759","VNG2302G",0.604588390510562,0.903494481460366
"1760","VNG2304H",0.0401036972961253,0.291867037322938
"1761","VNG2305C",0.314030777312501,0.709235289954392
"1762","VNG2306H",0.00263195713860079,0.0726057141682978
"1763","VNG2307C",0.156968989335569,0.533462341582409
"1764","VNG2308G",0.564998598476535,0.894656662371608
"1765","VNG2310H",0.807625142461546,0.973099348040099
"1766","VNG2311H",0.93179453457009,0.999705669669196
"1767","VNG2312C",0.640719364164701,0.912400643513897
"1768","VNG2313H",0.261335450870096,0.666280123184484
"1769","VNG2314H",0.902114423936901,0.99645572197111
"1770","VNG2315H",0.136440573038157,0.498396375067536
"1771","VNG2316C",0.290124348805244,0.690875236010606
"1772","VNG2317G",0.663827422207046,0.926809664512455
"1773","VNG2320G",0.535342770494923,0.878617336662718
"1774","VNG2321G",0.141660162189277,0.507166427846102
"1775","VNG2322G",0.618245890903671,0.909736078757561
"1776","VNG2323H",0.321672659791334,0.720162671174627
"1777","VNG2324H",0.714580951784604,0.948558785554785
"1778","VNG2326G",0.00377356072108704,0.0869596677089115
"1779","VNG2328H",0.675513905139902,0.933890191437652
"1780","VNG2329C",0.596492898552022,0.898713105241788
"1781","VNG2330G",0.534869826766041,0.878617336662718
"1782","VNG2331G",0.000118088308087741,0.0207861830164558
"1783","VNG2332G",0.00109608074635997,0.0461507682677881
"1784","VNG2333C",0.00113123796244518,0.0468098467218693
"1785","VNG2334C",0.407709505748061,0.793047502514697
"1786","VNG2335H",0.520587168675146,0.868248231285858
"1787","VNG2337C",0.113081244741874,0.457746502021858
"1788","VNG2338G",0.040724549920403,0.294394336773997
"1789","VNG2339C",0.0224412959726003,0.225040623204146
"1790","VNG2340H",0.354633918494487,0.758508638001256
"1791","VNG2341H",0.422922908126118,0.803142797428122
"1792","VNG2342H",0.0597176288662396,0.346618448742938
"1793","VNG2343G",0.940139932100615,0.99999011199382
"1794","VNG2344G",0.750819424583824,0.957073532767553
"1795","VNG2346G",0.223443521286849,0.625846277321199
"1796","VNG2347G",0.175001120470673,0.561126375660505
"1797","VNG2349G",0.0497246876049391,0.316549735416058
"1798","VNG2351C",0.104821861782105,0.442442867417034
"1799","VNG2352G",0.541393721229759,0.878773211849799
"1800","VNG2353H",0.112958436363505,0.457746502021858
"1801","VNG2356G",0.650730563690838,0.917598914722685
"1802","VNG2358G",0.937429359467282,0.99999011199382
"1803","VNG2359G",0.527250601224658,0.874499960566122
"1804","VNG2361G",0.921808021432623,0.997897722795803
"1805","VNG2363G",0.412546308425274,0.796549589879853
"1806","VNG2365G",0.932192695628541,0.999705669669196
"1807","VNG2366C",0.0172364329950042,0.198881919173125
"1808","VNG2367G",0.776359587507085,0.965693677467287
"1809","VNG2368G",0.421165053161224,0.802981109089818
"1810","VNG2369C",0.0586978844067741,0.34533555790283
"1811","VNG2370C",0.189545040659903,0.580068196671897
"1812","VNG2371C",0.411835441645842,0.796291216196654
"1813","VNG2372G",0.543322665232115,0.879356934445891
"1814","VNG2373G",0.214885374240716,0.615423506178661
"1815","VNG2374G",9.55063695361741e-05,0.0207861830164558
"1816","VNG2376H",0.193151390322105,0.581669840209272
"1817","VNG2377G",0.625353162869462,0.910219692568449
"1818","VNG2378G",0.678611587360899,0.936015982566757
"1819","VNG2379H",0.303805011129117,0.701763259586025
"1820","VNG2380H",0.63606524250471,0.910219692568449
"1821","VNG2381G",0.03110857456701,0.266405023865311
"1822","VNG2383G",0.131005196903839,0.490503077331065
"1823","VNG2384G",0.39861083146594,0.788153025581416
"1824","VNG2385H",0.916326929740768,0.996879933252226
"1825","VNG2386C",0.977438444265448,0.99999011199382
"1826","VNG2387H",0.114007228518605,0.458320516657709
"1827","VNG2390G",0.999656787813835,0.99999011199382
"1828","VNG2392H",0.0781935250212441,0.385971785191289
"1829","VNG2393G",0.690744932441183,0.941924907874341
"1830","VNG2394G",0.124599919473891,0.477826428381946
"1831","VNG2395C",0.237471254325009,0.644403457953949
"1832","VNG2396G",0.0334300003248537,0.274711783456605
"1833","VNG2397G",0.1328081260226,0.494842389918372
"1834","VNG2398G",0.271727695087944,0.671849327046744
"1835","VNG2399H",0.819294961667332,0.974806683334952
"1836","VNG2400H",0.804497440106068,0.973099348040099
"1837","VNG2402H",0.46992022404489,0.836872137687124
"1838","VNG2403H",0.00392604734501839,0.0873779767656577
"1839","VNG2404G",0.608716051486563,0.905241877593952
"1840","VNG2406C",0.0348051337838136,0.274711783456605
"1841","VNG2408C",0.760474248930735,0.960375748005102
"1842","VNG2410G",0.406909230105671,0.793047502514697
"1843","VNG2411G",0.796263403347464,0.972190745339491
"1844","VNG2412H",0.973482073064756,0.99999011199382
"1845","VNG2413H",0.880561232730802,0.995467793455688
"1846","VNG2414H",0.283145294443345,0.685720188359261
"1847","VNG2415H",0.896715847890114,0.99645572197111
"1848","VNG2416G",0.168668590374176,0.551484028286437
"1849","VNG2417G",0.0820750608755695,0.393960292202733
"1850","VNG2418G",0.0967864548389397,0.426009868824073
"1851","VNG2419C",0.0633958661468776,0.352324285279351
"1852","VNG2420G",0.697565986731407,0.943730840518997
"1853","VNG2421G",0.298872511459273,0.698360489352761
"1854","VNG2422G",0.720222037833055,0.950401435087565
"1855","VNG2423G",0.565485432371665,0.894656662371608
"1856","VNG2424G",0.982363684985379,0.99999011199382
"1857","VNG2426G",0.00317628514447345,0.0797142546138709
"1858","VNG2429G",0.608804062893103,0.905241877593952
"1859","VNG2430G",0.0645814898845308,0.353871177449484
"1860","VNG2431C",0.852954477722311,0.986111768857062
"1861","VNG2432C",0.979091458273715,0.99999011199382
"1862","VNG2433H",0.767145134535032,0.963952001509988
"1863","VNG2436G",0.213205545746679,0.613541138839363
"1864","VNG2437G",0.608308623187367,0.905241877593952
"1865","VNG2439H",0.767097872556512,0.963952001509988
"1866","VNG2440H",0.0855374922995924,0.398621323337906
"1867","VNG2441G",0.286634260410043,0.687353386466406
"1868","VNG2442H",0.00705238034145473,0.120160237136316
"1869","VNG2443G",0.634287208025984,0.910219692568449
"1870","VNG2444C",0.510223867188197,0.862676647997095
"1871","VNG2445C",0.078729068105221,0.385971785191289
"1872","VNG2446H",0.837970335176722,0.981038441182504
"1873","VNG2447G",0.807595048395206,0.973099348040099
"1874","VNG2449G",0.383403149828514,0.780714056267982
"1875","VNG2451H",0.000695628224616537,0.0401317442629185
"1876","VNG2452C",0.338469836912634,0.739603095570811
"1877","VNG2454C",0.105281929214516,0.442442867417034
"1878","VNG2455C",0.584362659154793,0.897571613019043
"1879","VNG2456C",0.51526073282482,0.86543889780225
"1880","VNG2458C",0.11329225925041,0.457746502021858
"1881","VNG2459G",0.185456482445783,0.578253015951137
"1882","VNG2461H",0.350744960291873,0.752590916571725
"1883","VNG2462G",0.874253732503581,0.995467793455688
"1884","VNG2465C",0.899552481483686,0.99645572197111
"1885","VNG2466C",0.797510103095008,0.972190745339491
