ID	P_VALUE	Q_VALUE	PERIOD	LAG	AMPLITUDE	AVG_REPS_PERIODICITY	REPS_SCATTER	TP_0_REP_1	TP_3_REP_1	TP_6_REP_1	TP_9_REP_1	TP_12_REP_1	TP_15_REP_1	TP_18_REP_1	TP_21_REP_1	TP_24_REP_1	TP_27_REP_1	TP_30_REP_1	TP_33_REP_1	TP_36_REP_1	TP_39_REP_1	TP_42_REP_1	TP_45_REP_1	TP_48_REP_1	TP_51_REP_1	TP_54_REP_1
VNG0117H	0.3514	0.761579892280072	26.8921025194579	20.6322234850456	0.766131634381506	0.0121471837119413	0	0.906647	0.819136	0.830429	1.311310	1.361095	1.135935	2.588005	2.208426	2.613361	1.721063	2.325438	1.642027	1.397553	1.476886	1.157677	1.602120	1.794171	1.549612	1.758594
VNG0118H	0.8834	1	23.9536436031603	11.821204643795	0.970641918460791	0.000538350318426429	0	0.670050	0.589472	0.549350	2.026727	1.460563	0.917787	1.031795	0.689687	3.143614	1.315184	0.910295	1.314530	0.847258	2.402630	0.583927	0.456975	1.032907	1.140989	0.751080
VNG0119H	0.3838	0.789238578680203	25.6169703608429	22.7784089942018	0.34723890675148	0.00988793123688445	0	1.074761	0.901415	0.702897	0.721144	0.891453	0.800213	1.106109	0.916512	1.310744	1.468617	0.721302	0.751082	0.718716	1.021506	0.726191	0.697483	0.454567	0.628370	0.703940
VNG0120H	0.3063	0.733727810650888	23.5890931213629	18.8176017350547	0.373369876748953	0.016888366443174	0	1.274048	0.849072	0.905904	0.893936	0.963370	1.198137	1.031795	0.846598	1.234699	1.161647	1.232744	0.646014	0.939025	1.897662	1.229960	1.087320	0.819603	0.937697	0.934750
VNG0121H	0.8627	1	22.5423463161615	9.76855755117965	0.386465482437811	0.000646972600768931	0	0.479839	0.614680	0.953060	1.194995	0.626527	1.068791	0.925995	0.875056	1.611337	1.380233	0.929758	0.836439	0.913624	0.578999	0.897662	0.964552	0.857131	1.054857	0.565622
VNG0123G	0.5418	0.875047106325706	23.2157085266386	7.82089173191241	0.943435482271529	0.00418094255975244	0	1.144650	2.693822	3.539668	1.654068	1.370729	2.727239	2.489916	1.504944	1.282564	1.541255	2.566734	1.453452	2.094290	1.423430	1.605558	2.311272	2.472911	2.949452	2.451537
VNG0124C	0.5027	0.852542372881356	23.2916765184179	3.55992087525336	0.44010949551161	0.00506071675484236	0	1.041434	1.793499	2.040289	0.909641	1.207299	1.662385	1.204245	1.234149	1.248190	1.114560	1.093476	1.029938	1.210158	0.955920	0.865627	1.695043	1.477777	1.263558	1.356945
VNG0125H	0.3473	0.761579892280072	24.1072456610967	13.1792867423723	0.559944389935113	0.0125574559630681	0	0.517522	1.516895	1.483087	0.598885	0.891453	2.137377	1.300994	1.371879	0.915752	0.991257	1.646033	1.572829	1.538340	1.265034	1.538911	0.855645	0.863550	0.998464	1.064135
VNG0127C	0.0248	0.467272727272727	26.31969220214	23.7973029235229	0.250228108244126	0.67855537051605	0	0.845944	0.726766	0.537532	0.565108	0.540273	0.612972	0.444409	0.550823	0.757161	0.540275	0.276444	0.257832	0.235091	0.261125	0.251618	0.316764	0.471847	0.528717	0.473273
VNG0128C	0.4856	0.842689804772234	24.7922592446715	3.95615997109934	0.286665213516568	0.00552152265457414	0	1.588356	1.118033	1.134173	1.273794	1.055880	0.764470	0.897810	1.039206	1.037650	0.805995	1.173370	0.812771	1.047891	0.830962	1.229960	0.843669	0.937419	1.314132	1.135397
VNG0129G	0.8084	1	24.0907739771377	8.21600243836313	0.310665604645745	0.000959114972535023	0	0.601997	1.516895	0.953060	0.828954	0.742089	1.302835	0.897810	1.125027	0.872048	0.863542	1.173370	0.789774	1.026559	1.067711	1.207813	0.791819	0.850759	0.873743	1.021886
VNG0130H	0.9424	1	25.903151344741	6.408715523536	0.220444631778301	0.000272177445898726	0	0.804365	1.015982	0.789341	0.645831	0.785166	0.960698	0.769242	0.852214	0.619269	0.773324	1.140735	0.885861	1.077025	0.941927	1.171785	0.918122	0.819603	0.827032	1.064135
VNG0132C	0.1939	0.603108808290155	23.5722565135759	4.40771684967592	0.419840922395888	0.0434129618887673	0	1.159164	0.551930	0.608031	1.082694	0.622124	0.295063	0.279524	0.387980	0.474520	0.544014	0.374367	0.204932	0.090032	0.081454	0.059528	0.129428	0.344903	0.567416	0.255670
VNG0133G	0.0136	0.43746835443038	25.8905642366553	24.419997448726	0.982276308089772	0.847363046428899	0	3.718060	1.600804	0.981100	0.588545	1.125079	1.135935	1.097595	1.110246	1.254990	1.428658	1.829689	0.641395	0.769718	0.545834	0.609216	1.278654	1.341163	1.676141	1.938170
VNG0134G	0.0164	0.447272727272727	26.7774427341247	22.1260881599393	0.60038041861255	0.802145815386717	0	2.056489	1.600804	1.493877	1.181201	1.512990	1.995782	2.100639	2.675247	1.906940	2.267785	2.375158	1.323996	1.625069	1.532348	1.493007	2.568984	1.862373	1.961037	2.316362
VNG0136G	0.7072	0.970142775556825	24.8663642565393	0.234359841315325	0.309217120794589	0.00179739896556984	0	1.500802	0.819136	0.708011	0.843518	0.949876	0.924803	0.586950	0.846598	0.705525	0.863542	1.198458	0.709179	0.713805	0.795003	1.013258	0.905272	1.208129	0.952533	1.221286
VNG0137G	0.5095	0.855608391608392	23.7249290426058	6.26790401921048	0.532797749870448	0.00487005804658169	0	1.144650	1.353919	0.974014	1.625510	1.380432	0.975444	1.000390	0.787205	1.637817	1.361326	0.544019	0.740380	0.454014	0.374759	0.433982	0.692585	1.010043	1.079991	1.072793
VNG0138H	0.796	0.994838709677419	25.2873517305079	19.61265505724	2.12619449626628	0.00103822278342502	0	1.298356	1.804260	2.687368	2.074340	1.545346	2.625339	5.108562	5.722909	4.355229	4.842463	6.153754	3.641713	3.292664	2.804990	1.937165	4.061686	2.006654	2.240963	1.758594
VNG0139H	0.1452	0.548	25.0978804399283	24.316229714755	0.63259911484525	0.0755112293660346	0	1.181280	0.696961	0.854861	1.215989	0.785166	0.982901	0.355187	0.532910	2.232381	1.210724	0.416137	0.699074	0.313536	0.686003	0.469533	0.380465	0.711267	1.283550	0.618349
VNG0140H	0.5163	0.861010380622837	25.0544721080492	16.3255961496497	1.33149103235944	0.00472444249124547	0	0.929785	0.986043	1.002671	1.349930	1.304697	1.363751	1.261395	0.985661	4.598413	1.831272	1.055593	1.323996	0.486232	2.997440	0.620386	1.064572	0.813510	2.642522	1.135397
VNG0141H	0.9939	1	24.0912022409447	21.9812115927933	0.512256926825876	4.87843115886132e-05	0	0.306786	0.399567	0.390732	0.450614	0.278404	0.697701	0.591503	0.808304	1.261827	1.261873	1.109007	0.488316	1.218483	1.175117	1.207813	0.764403	0.535662	0.576394	1.172798
VNG0142C	0.1624	0.573039647577092	27.4226673309333	23.050427567411	0.447301399331655	0.060878082881835	0	1.028394	0.766968	0.682808	0.696458	0.742089	1.540480	0.793391	1.327263	1.169403	1.551921	1.491291	0.944961	0.728638	0.849548	0.947952	0.837745	1.112928	1.168174	1.661627
VNG0143H	0.3178	0.739786614936954	25.010611926428	11.8528938421193	0.616648153120089	0.0154074619901305	0	0.947525	0.607370	1.062539	1.890344	1.578393	1.180025	0.947713	0.600268	0.853300	0.811573	0.300855	1.362550	0.796560	1.332040	0.612917	0.931155	1.962234	0.532883	0.876082
VNG0144H	0.5348	0.870183050847458	26.265116096793	11.4482590917413	0.534114438566515	0.00430230960800979	0	1.298356	2.184927	1.617879	1.134163	1.754538	2.089096	1.341837	1.025553	1.188621	1.153663	1.156937	1.739049	1.026559	1.036681	1.298865	0.944373	0.876534	1.177379	0.814470
VNG0146H	0.0779	0.499039665970772	21.9666820499224	20.3545999666071	0.276625159799059	0.230711793650218	0	1.061304	0.585956	0.464985	0.417858	0.334440	0.622381	0.564703	0.409056	0.636324	0.244441	0.238393	0.263443	0.305055	0.777611	0.370752	0.470040	0.366118	0.377265	0.436439
VNG0147C	0.0837	0.499039665970772	25.7526095889368	23.7788570643776	0.740619078591662	0.206233332285809	0	2.645873	1.709687	1.870304	1.438946	2.261709	1.835396	1.615270	1.763774	1.585285	2.283479	1.693124	0.951766	0.858955	1.036681	0.559688	1.884044	2.130086	2.071796	2.034721
VNG0148H	0.1818	0.592540540540541	22.3973519457043	11.5937683269298	1.1868929750713	0.0494496154404493	0	0.345797	1.489915	1.176037	1.188078	2.261709	1.540480	1.158602	0.576919	0.615914	0.998117	0.404563	1.259133	0.945485	1.228270	0.675285	0.702416	0.958640	4.265333	1.211431
VNG0149G	0.049	0.493953488372093	21.3495156962709	8.49859619445422	1.10268383274446	0.417043514021224	0	1.203819	0.951278	2.706920	3.206048	2.359477	1.135935	1.251685	0.880861	1.970131	2.657602	0.747188	1.052351	0.648479	0.503312	0.373004	1.411246	1.488845	1.574130	1.846200
VNG0150H	0.1626	0.573039647577092	23.626308514895	4.08242076081187	2.69649969380915	0.0607491383847126	0	1.801645	8.806103	5.350761	1.912420	2.137624	3.533298	2.928614	2.520682	2.557176	3.008862	1.908766	0.938204	0.708928	0.380327	0.322541	1.579697	2.684447	2.996117	4.218921
VNG0151C	0.2918	0.715342185903984	23.2824396413388	5.18946948732954	2.8836093643224	0.0188223530535751	0	2.056489	7.492664	8.147361	2.468971	3.453241	5.170808	5.351002	3.602412	2.789432	3.992111	4.417729	1.607055	1.005661	0.646710	0.583927	2.327618	3.672476	4.198899	4.574987
VNG0152G	0.1321	0.533737373737374	23.4723443771573	5.90894654277876	2.27107296530997	0.0896596876046175	0	1.882875	7.015485	5.588630	2.693606	2.049049	4.021693	2.489916	2.080832	1.886330	2.299282	2.197881	1.155246	0.926237	0.427948	0.447326	1.225713	2.178306	2.684331	3.075858
VNG0153C	0.1783	0.591049723756906	23.8897058483905	13.7358392812251	1.0890418712429	0.0515106751223982	0	0.809448	2.418822	1.752175	0.517981	1.109320	3.375475	1.813786	1.250579	0.795107	1.099292	2.260760	2.894539	2.717561	1.686495	2.351459	1.315212	1.002534	1.283550	1.379114
VNG0154G	0.0573	0.499039665970772	23.2395027777195	7.43412140289392	0.635265863379844	0.345043902234549	0	0.598216	1.353919	2.445678	2.172949	1.048459	1.292951	1.080761	1.267228	1.332284	1.315184	1.215480	1.138784	1.235306	1.293328	0.881499	0.497302	1.112928	1.624335	0.957749
VNG0156C	0.1623	0.573039647577092	26.9440542987033	5.68467751209858	0.621131910413725	0.0610046000608021	0	0.799313	1.104736	0.953060	1.438946	0.701376	1.060682	0.969940	1.140004	1.208154	1.573475	1.922274	2.172309	2.167325	1.686495	1.879381	1.243112	1.604188	1.410321	1.688773
VNG0157G	0.7206	0.974189189189189	23.6422149304443	4.70605206283457	0.855685392541564	0.00165840792436162	0	1.258095	1.046830	1.017314	1.683127	1.141062	0.953410	1.023852	0.998783	2.729462	1.026034	0.583768	1.802578	0.853086	0.618723	0.533217	2.394168	1.282443	0.580936	2.051274
VNG0158G	0.3316	0.752377358490566	25.3435232099184	17.7414011053485	0.231630068655146	0.0140374765228976	0	0.835352	0.766968	0.800868	1.057842	1.125079	0.938997	1.123337	1.436872	1.138061	1.114560	1.232744	1.059929	0.985188	0.941927	0.942228	1.049672	1.272909	0.923092	1.081520
VNG0159G	0.7328	0.977609783212896	25.7388535442512	18.8770814709249	0.477213381499664	0.00153529189437849	0	0.537459	0.974315	0.586387	0.696458	1.141062	1.060682	0.933178	1.132491	1.806093	1.409087	0.662775	1.197448	0.652940	0.680964	0.598246	0.786259	0.700731	0.633322	0.608410
VNG0160G	0.9491	1	24.2015705796893	10.0655392488433	0.479670508965511	0.000240262058944193	0	0.605801	1.091598	1.330277	1.064001	0.496427	1.207297	1.300994	0.852214	1.576695	0.457859	1.033496	1.572829	0.769718	0.670996	0.717448	0.572578	0.825742	1.046610	1.072793
VNG0161G	0.9244	1	23.5017926631943	7.25871570833267	0.794780506988369	0.000348266680386473	0	0.687150	1.230336	1.264457	0.634681	1.224450	0.924803	0.751614	0.953606	0.612576	0.845859	0.916737	0.660072	0.945485	1.274396	1.605558	2.064810	2.454528	1.900425	2.224397
VNG0162G	0.4275	0.812205533596838	26.9100439882868	9.41239506488971	0.739578510430416	0.00756664369881631	0	0.709140	1.581765	1.594592	0.920263	1.409952	1.687900	0.940417	0.569339	0.346252	0.664460	1.491291	2.036449	1.466258	1.149409	2.173417	1.937911	1.455887	1.324487	2.002014
VNG0163G	0.2497	0.671838565022422	26.4524610661831	23.6863302308781	0.505448309720439	0.0254789596370217	0	1.539103	0.692804	0.718351	1.101715	1.250635	0.651480	0.723127	0.972712	1.526122	1.399403	0.563543	0.575942	0.622345	0.427948	0.211087	0.931155	0.807463	0.723725	1.021886
VNG0164G	0.1237	0.519317406143345	22.5395176275691	8.5295338986379	0.471244363840676	0.102181465822457	0	0.906647	0.757846	1.526721	2.135433	1.215844	0.681941	1.242050	1.110246	1.113594	1.040284	1.004751	1.082995	0.775013	0.722339	0.700276	0.831861	0.857131	0.990658	1.072793
VNG0166G	0.212	0.627219512195122	24.2644780684025	1.86200825718957	0.56629752501097	0.0363188736477964	0	1.510287	2.224493	1.515694	0.609406	1.165464	1.405935	0.897810	1.012080	0.910790	0.970959	1.070586	0.432236	0.775013	0.541824	0.687667	0.898915	0.903090	0.967603	1.241238
VNG0167H	0.0881	0.499039665970772	22.1953876798016	9.16432700164461	0.501571760982592	0.188451193907193	0	0.845944	1.046830	1.606193	1.879402	1.259487	1.312796	0.740087	0.703506	1.376433	0.863542	0.824719	0.993640	0.661954	0.749466	0.475255	0.460207	0.987684	0.866912	0.927206
VNG0168H	0.7716	0.985469904963041	24.2359987882872	10.9395983677773	0.239263746981875	0.00121942909663955	0	0.727237	0.934358	0.966978	1.015717	0.726552	0.953410	1.000390	0.771742	1.201608	1.114560	0.796147	1.008003	0.901182	1.237360	1.044411	0.584812	0.863550	0.729427	0.927206
VNG0170C	0.188	0.60063829787234	21.2348717411974	8.3903923533575	0.440012285708716	0.0465511942780908	0	1.123219	0.844007	0.867346	1.481326	1.534484	0.903913	0.639024	0.694263	1.303641	1.054733	0.836433	0.885861	0.454014	0.485095	0.423595	0.786259	0.772110	1.159041	0.733044
VNG0171C	0.9223	1	23.9070987607576	17.7563315553495	0.861490068527368	0.000361072063530599	0	1.266046	1.481028	0.649023	1.251802	0.997951	1.302835	1.167590	0.540004	0.876799	1.361326	0.499877	1.214757	0.460282	1.332040	0.977097	0.377793	1.104655	3.240756	0.745019
VNG0172G	0.4409	0.813689839572192	23.4134495954307	5.20825963616125	0.624937439638741	0.00699777738650948	0	1.745777	0.748833	1.379379	1.625510	1.658278	0.806331	0.556043	0.576919	1.664733	1.161647	0.658118	0.818625	0.457137	0.887974	0.609216	0.808739	1.477777	1.650035	1.047030
VNG0174G	0.296	0.720485829959514	25.5848515284407	16.0186125852325	0.843064319366439	0.0182834647210952	0	1.374100	1.022078	1.273656	2.062333	1.534484	1.649772	1.772221	1.465661	1.865942	1.856706	1.533956	0.944961	1.106969	1.083572	0.892242	2.875627	2.244301	2.223443	3.126108
VNG0175G	0.5074	0.855073684210526	25.592352449102	14.5319700134253	0.453518447139786	0.00493150537088484	0	1.130318	1.124742	1.389414	1.318944	1.295527	1.753414	1.149684	1.371879	1.303641	1.297168	1.116855	1.067563	0.802040	1.014002	1.215151	2.184568	1.834787	1.513550	1.831301
VNG0176H	0.0089	0.414545454545455	23.5655862495385	16.9179946379685	0.755216777895075	0.908529851828368	0	0.544273	0.489692	0.249278	0.545763	0.521552	0.903913	0.805748	0.658491	0.817004	0.582856	0.532631	0.650667	0.708928	2.104014	2.365744	0.394110	0.454567	0.492656	0.461908
VNG0177G	0.3473	0.761579892280072	25.1109346326859	1.42108718362551	1.68588626382714	0.0125590532671625	0	6.001463	2.333542	2.393064	1.625510	3.333581	1.675094	1.341837	1.683994	0.876799	1.732973	1.332175	0.724612	0.585105	0.566332	0.546292	2.247027	2.312296	1.915400	2.354204
VNG0178H	0.7063	0.970142775556825	25.6352991520084	20.4591107729567	1.13575419044137	0.00180283729230693	0	1.081554	1.751092	2.667957	0.873417	1.215844	2.489043	2.753047	2.108533	2.461743	3.883489	2.019544	1.463919	1.252360	1.166484	0.925262	1.362383	1.381796	1.063170	1.532305
VNG0179C	0.0859	0.499039665970772	21.9004353551606	10.625106723772	0.418605765565977	0.198323538988993	0	1.578381	1.267693	1.419962	2.185601	1.978047	1.283141	1.483640	1.344933	1.015341	1.261873	1.657682	1.232317	1.332067	1.021506	1.031837	1.158520	1.096443	1.334924	1.532305
VNG0180G	0.6934	0.965568445475638	23.248030812485	15.4378506710938	1.59109151977248	0.00193986404555298	0	0.590726	0.753326	0.553347	0.704591	0.910517	1.700804	1.590498	2.039960	1.095589	1.458524	2.696614	3.132278	4.391366	2.663891	4.387960	2.295041	2.082933	2.386189	1.861219
VNG0181G	0.3093	0.733727810650888	20.8900320449274	14.3768722427343	0.199440885231766	0.0164998009939732	0	0.804365	0.731127	0.854861	0.777674	0.943200	1.028857	1.039799	0.761603	0.834955	0.716828	1.004751	0.879527	0.888910	0.562172	0.675285	0.627514	0.621874	0.982913	0.769561
VNG0183G	0.0552	0.499039665970772	25.0922446369016	0.755920618467391	0.22100222383021	0.359860611945296	0	0.889672	0.684564	0.321274	0.278321	0.369149	0.315997	0.286080	0.311918	0.383907	0.369728	0.325122	0.196296	0.322253	0.467537	0.278905	0.247521	0.344903	0.459056	0.513216
VNG0184H	0.3634	0.767746478873239	25.2214985596966	25.1955656797186	0.526912101518855	0.0112798641384158	0	2.332640	1.022078	1.399523	1.188078	1.429983	1.101852	0.897810	1.147567	1.414339	0.957658	0.860363	0.559646	0.699274	0.795003	0.855205	0.931155	1.048437	0.923092	1.413047
VNG0186G	0.2828	0.705530145530146	27.0003254267077	20.9524341588787	0.398206903243101	0.0199085258575278	0	0.851290	0.956986	0.867346	0.588545	0.923452	1.101852	1.106109	1.717733	1.083748	1.091737	1.250254	0.513471	0.864864	0.596329	0.601881	0.717425	1.096443	0.901610	0.919724
VNG0187H	0.1492	0.548	21.7532394861326	9.19765669102267	0.721321105935577	0.0710598020483231	0	1.463454	1.610409	1.617879	2.972996	2.392997	1.471670	1.300994	1.217935	1.568151	1.989273	1.198458	1.286533	0.926237	1.192574	0.504929	1.324514	1.181386	1.624335	1.356945
VNG0188H	0.9922	1	24.9508602661523	15.8992865415088	0.680057207103584	6.24398467349041e-05	0	0.718131	1.145110	0.744866	1.389688	1.470901	1.101852	0.624380	1.706412	1.437582	1.530663	0.259444	1.402227	0.601373	2.057985	0.824685	0.797419	0.738305	1.689349	0.353536
VNG0189C	0.0295	0.489931034482759	21.808809904977	10.7613143678834	0.644124198717815	0.621667550624749	0	0.947525	1.072182	1.078056	2.211125	2.183338	1.254157	1.506748	0.698869	1.576695	1.026034	1.206939	2.080764	0.644048	0.701346	0.947952	0.855645	1.381796	1.105723	1.231222
VNG0190C	0.3931	0.792947103274559	25.1262547373317	0.68864370887503	0.487079236142503	0.0092326642988676	0	1.734813	1.472195	1.320668	1.644493	1.450297	1.374176	1.204245	1.362837	1.493312	1.509695	0.884977	1.029938	0.550094	0.583283	0.631762	1.166713	0.889713	0.853409	1.047030
VNG0192G	0.2143	0.627219512195122	26.1253025330097	10.4722757863173	1.27727884543671	0.0354735672492763	0	0.605801	2.447936	1.515694	0.914937	1.070880	3.427284	1.311087	0.529397	0.338808	0.762731	2.151872	3.043649	2.305265	1.476886	2.959991	1.234382	0.909854	0.945086	1.064135
VNG0194H	0.0452	0.493953488372093	23.4122430237749	14.8248420502362	0.952169835834728	0.4642026018671	0	0.453389	1.581765	0.702897	0.828954	0.696446	2.920729	1.089146	0.922593	0.660992	1.005024	1.669413	1.572829	2.385657	2.215458	2.281318	0.978243	0.909854	1.014262	1.345995
VNG0195H	0.0449	0.493953488372093	23.1088559008226	16.1839303932473	1.25195488340814	0.466907850304348	0	1.102189	2.292036	2.193687	1.683127	1.766956	3.670440	4.051509	2.282662	1.332284	1.989273	3.500532	3.463304	3.935144	2.888949	3.549774	2.262919	1.780833	2.330658	2.279128
VNG0196H	0.8196	1	24.3628634052649	11.5613608034693	0.864258730170627	0.000897102339494204	0	1.061304	1.370215	1.409706	1.901350	1.600816	0.782137	2.795926	1.025553	2.557176	1.478781	0.482559	0.694075	0.945485	0.991819	0.559688	0.957778	0.903090	1.303858	0.841299
VNG0197C	0.1425	0.542757527733756	22.9610081880222	8.03680591065609	0.63915435792726	0.07796983535965	0	1.992719	1.859043	2.393064	2.249970	2.514110	1.662385	1.149684	1.242337	0.988129	1.169686	1.766299	1.453452	1.055100	1.166484	1.193271	1.659582	1.640503	1.813002	1.907015
VNG0198H	0.7051	0.970142775556825	23.4235547871523	10.9854003216057	0.711584004716858	0.00181034574756424	0	0.953513	1.649409	1.117848	2.678014	1.754538	1.612506	1.194975	1.640036	1.020873	2.016901	1.116855	1.517397	1.269650	2.265009	0.386808	1.287697	1.754455	1.549612	1.379114
VNG0199H	0.2807	0.70321503131524	21.9763181980523	10.54018386833	1.06181490016184	0.0202359690331853	0	1.081554	0.150698	1.201893	2.854605	2.604355	1.135935	2.287010	0.518999	2.627599	1.288253	1.460074	1.751573	0.864864	1.265034	0.086656	0.682891	1.381796	1.561823	1.507674
VNG0200C	0.1679	0.581603375527426	22.3679350163395	11.2733209462882	0.62562897399163	0.0578076386442637	0	0.479839	0.637144	0.549350	1.901350	1.400043	0.806331	1.047866	0.463817	1.077876	0.784064	0.401720	1.372363	0.830010	0.948898	1.038105	0.402531	0.650348	1.885567	1.282125
VNG0203C	0.4161	0.81063209076175	23.9618411672255	12.5985651821743	0.871828709041512	0.00809617763744351	0	1.095267	0.735514	1.493877	1.644493	1.646623	1.892170	0.940417	0.947321	2.395765	0.938048	0.813169	2.471824	0.945485	2.586473	0.860401	0.659247	0.789588	1.205432	0.715440
