"CycID","BH.Q","ADJ.P","PER","LAG","AMP","0","3","6","9","12","15","18","21","24","27","30","33","36","39","42","45","48","51","54"
"VNG2468C","1","1","24","6","0.270619814915219","1.548829511","1.498854582","1.32066816","2.541686616","1.24184494","1.013304566","0.911793378","0.846597569","0.821455159","1.054732622","0.891239708","0.506154402","0.626626152","0.537843928","0.814756026","0.541188789","0.777892485","1.022253791","0.997346598"
"VNG2469G","1","1","21","3","0.560924228211242","4.999324563","3.109726566","2.610561308","1.114581303","2.977833058","1.162187311","1.000389677","1.170559388","0.79510718","1.040284473","0.891239708","0.532228518","0.377292737","0.328181557","0.346856103","1.251903913","1.311474232","1.132068231","1.608637705"
"VNG2470C","1","0.198324012220582","24","4.5","0.189735838800569","1.500801655","0.794997339","0.63047391","0.85336849","0.75263145","0.47675064","0.444408628","0.604250549","0.657409927","0.845859416","0.462567415","0.343553933","0.426847013","0.31397961","0.382150836","0.335136567","0.564384256","0.866911533","0.58425445"
"VNG2471G","1","1","21","4.5","0.147922698216078","0.799313228","1.669261931","0.800868137","0.86333431","0.521551941","0.42853412","0.286079564","0.305791467","0.355787285","0.345089038","0.416137073","0.361251823","0.32447027","0.499614531","0.576896733","0.450578879","0.377210601","0.54131394","0.422520748"
"VNG2472G","1","1","27","9","0.13860931136247","1.041433745","1.386707248","0.98823837","0.936431007","0.779647352","0.837627506","0.824646085","0.580746324","0.490244336","0.559229832","0.87258311","0.8127715","0.754048391","0.771898494","1.050756175","0.650020049","0.594646557","0.887566821","0.821095586"
"VNG2473G","1","0.247888882752453","27","7.5","0.0881628795800693","0.633115096","1.222997676","0.663292701","0.314405682","0.363978675","0.265221637","0.192897932","0.183780545","0.263880351","0.201516657","0.241778745","0.308495072","0.298844804","0.522213129","0.475255478","0.289032919","0.18020509","0.239297535","0.32867275"
"VNG2474C","1","1","24","6","0.2834843158888","1.628891357","1.0159818","1.085899444","2.647100284","1.470900961","0.697701125","0.897809726","0.689687466","1.729268533","0.828538694","0.667465688","0.740379979","0.52792555","0.596329045","0.620386281","0.614385879","0.685219662","0.967603461","1.313672174"
"VNG2475C","1","1","21","4.5","0.18280336639269","1.391523496","0.607369812","0.836470858","1.194995145","1.09378088","0.608321679","0.577947858","0.910471637","1.163066403","0.532873857","0.40456295","0.451252768","0.635277367","0.618723437","0.546292201","0.556661973","0.727368366","0.860133814","0.745019295"
"VNG2476C","1","1","21","4.5","0.433897765745026","1.859299883","1.553630826","1.59459172","2.356928544","1.578392916","0.747201076","0.685049677","0.813666495","0.99351237","0.925198437","0.366530446","0.254158234","0.379888265","0.47799388","0.280599805","0.964551537","0.987683836","1.006331833","1.172797698"
"VNG2477H","1","1","21","6","0.276621484483257","0.594459181","0.62207883","1.311128953","2.972996331","1.370729439","0.806330553","1.176647958","0.985661036","1.855831356","1.478780772","0.84831374","0.714286489","0.895024766","0.991818726","0.563088569","0.873928225","1.064201061","1.186656876","0.934749653"
"VNG2480H","1","1","24","6","0.417243481960279","0.889672304","0.672388283","1.228317696","2.740927753","1.109319547","1.528791958","0.911793378","1.629227199","3.177961088","2.713159457","1.657681701","1.232316733","1.091894355","1.455266693","0.413455965","0.580705179","1.226293977","1.21493051","0.432916949"
"VNG2482G","1","1","27","18","0.268286541788873","0.713621402","0.39011903","1.237254405","1.742786036","1.00501443","0.713825588","1.185775873","1.344932524","2.035416863","1.324285732","0.604717996","1.044826269","0.998789543","1.711548654","2.108585894","0.892601965","1.331192647","1.676141108","1.005460376"
"VNG2483G","1","1","27","12","0.209431131817885","0.984027145","0.326028441","1.51569356","1.349930216","1.190387498","0.676766998","1.271180392","0.928713402","2.819909866","1.227538888","0.551746282","1.314529574","1.322966222","0.874976217","1.615311343","0.937740502","1.048437483","0.740968236","0.739007202"
"VNG2484G","1","1","27","21","0.228433343163465","0.713621402","0.270841858","0.848686736","1.134162674","0.763323619","1.135934896","0.717560378","0.934874851","2.149068926","1.617485877","0.55565086","0.614365848","0.601372986","0.862168213","2.996064376","0.663909411","0.93741938","0.801469843","0.751080299"
"VNG2486G","1","1","21","3","0.194266526152519","1.021935432","1.562952878","0.91913375","0.986657851","1.109319547","0.747201076","0.740086881","0.741722985","0.972152704","0.95765823","0.667465688","0.408121649","0.473079084","0.641958822","1.475030874","0.572577552","0.640714643","0.937696674","0.698259291"
"VNG2488C","1","1","27","18","0.0829303523317923","0.572407956","0.350293555","0.586386712","0.848428803","0.571634939","0.365196484","0.480112621","0.667257576","0.961645698","0.757488585","0.813169443","0.7091792","0.79656035","1.749829008","0.925262085","0.814458308","0.930450672","1.03030899","0.769560768"
"VNG2490H","1","1","27","18","0.162921621691544","0.727237148","0.320229489","0.92582097","1.095338005","1.125078962","0.559435605","1.09759462","1.318515393","1.796306008","0.633144281","0.71623361","0.824520312","0.888909646","1.175116932","0.730602952","0.727608569","0.863550248","0.908714248","0.561058027"
"VNG2493C","1","1","27","10.5","0.154972306751348","1.041433745","0.394814638","1.017313744","1.334347421","0.923451875","1.216526311","0.857132419","0.751597394","1.477172477","0.925198437","0.807455273","0.842462731","1.185522556","1.265034276","1.129967771","0.918122439","0.777892485","1.071547153","0.841298794"
"VNG2495H","1","1","21","4.5","0.0774860487238704","0.764829374","0.854166107","0.734144276","0.692426118","0.706340063","0.617658495","0.518685088","0.624562455","0.474519866","0.464217807","0.579665485","0.484824258","0.565388558","0.377532607","0.651185801","0.560598905","0.631223998","0.853409084","0.638718324"
"VNG2496G","1","1","27","9","0.122980604646554","0.845943908","2.107893342","1.714480317","0.773172183","1.133042429","0.946176015","0.648977467","0.505451426","0.464318094","0.507760014","0.567531167","0.536061464","0.496336005","0.481531228","0.627946826","0.636421261","0.577160515","0.576393782","0.613359544"
"VNG2497H","1","0.566900559689272","27","9","0.250468993102861","1.028393966","1.881419271","1.389414436","1.194995145","1.09378088","1.273405974","1.281041648","0.869288778","0.552491923","0.800455403","1.304288267","1.223505425","1.235305633","0.96299453","1.726593121","0.892601965","0.916668285","1.054857434","1.081520131"
"VNG2498H","1","0.566900559689272","21","10.5","0.128270415322281","0.736458334","0.54211342","1.32066816","1.318944504","1.026506739","0.890248873","0.685049677","0.77686237","0.803794575","0.95107642","0.866451438","0.664825966","0.830009924","1.228269901","0.647253757","0.786258591","0.995081199","0.894560708","0.92720649"
"VNG2499G","1","1","27","9","0.146789500909364","0.41250611","1.165846013","0.573771828","0.453237587","0.51788627","0.776202974","0.751613953","0.667257576","0.338807601","0.490549506","0.956357525","0.689112622","1.012578854","0.646709577","1.615311343","0.682891312","0.568611271","0.712452301","0.603500213"
"VNG2501C","1","0.465359394956972","24","9","0.212822260200187","1.258095288","1.329836966","1.246256133","2.854604728","1.612146967","1.118763569","0.911793378","0.761603258","1.248189658","1.018982496","1.063062766","1.95063001","1.005660564","0.928139414","0.860400513","1.150383668","1.533952168","1.071547153","1.241237972"
"VNG2502C","1","1","21","4.5","0.0944350673429384","1.365470604","0.589471656","1.184593129","1.076426944","0.790723318","0.876791451","0.745828148","0.852214229","0.76128644","0.707008741","0.617647401","0.627735087","0.473079084","0.800886177","0.651185801","0.753704762","0.705979536","0.887566821","0.934749653"
"VNG2504G","1","1","27","10.5","0.076304184792941","0.779422158","0.600146244","0.892864414","0.768696709","0.711339637","0.572364634","0.417766845","0.55815637","0.454335652","0.377457333","0.42804232","0.498942072","0.406846152","0.666066783","0.643345456","0.627513825","0.631223998","0.580935674","0.454483047"
"VNG2505G","1","1","21","10.5","0.0977409937775249","0.769663023","0.684564386","0.789340553","1.237352199","0.626527249","0.990415233","0.679776273","0.82996872","0.988128854","0.822844299","0.517816922","1.259133226","0.830009924","0.566332019","1.02560607","0.712386585","0.951513767","0.901609705","0.763350633"
"VNG2507G","1","0.686451287935708","24","3","0.198135632732729","1.756810324","1.489914837","1.349704225","0.661003638","0.923451875","0.890248873","0.706555566","0.941077177","0.872048291","0.887695677","1.004750673","0.789773727","0.510135462","0.81879873","0.785679693","0.855645151","0.807462656","0.937696674","0.814469579"
"VNG2508C","1","1","27","9","0.837873114447896","0.26540309","2.492264725","1.493876879","0.721143733","0.701375628","2.686012534","2.068422326","1.799111633","1.089652799","1.5096949","3.040063176","3.177556213","3.361086558","2.420409957","3.771413418","1.251903913","1.235478435","1.432634441","1.313672174"
"VNG2509H","1","1","21","4.5","0.068642966368604","1.226787335","1.345843343","0.499944187","0.809926879","0.592153923","0.563712501","0.440987641","0.454706542","0.430308417","0.439299539","0.658118039","0.429145691","0.466636687","0.675961588","0.587474616","0.687720988","0.603587249","0.690431751","0.681491077"
"VNG2510H","1","1","21","4.5","0.0664384421843157","1.418073473","0.92878481","0.777978896","1.160807341","0.88518746","0.776202974","0.712036712","0.869288778","0.728904301","0.805994858","0.942964035","0.745711967","0.853086401","0.843306881","1.143738501","1.034980924","0.930450672","1.006331833","1.144633773"
"VNG2511H","1","0.566900559689272","27","25.5","0.175025602628678","0.485923635","0.464024306","1.054863854","0.85336849","0.731694323","0.997986977","0.799545799","1.018794071","1.150496006","1.639950575","1.449813753","0.745711967","0.748896471","1.044352594","1.070022666","1.118407174","1.311474232","1.399294442","1.36798473"
"VNG2512G","1","1","24","6","0.182337630864815","0.722669943","1.00389853","1.070269159","1.215989256","0.830743076","0.818706506","0.811998961","0.588477683","1.188620733","0.736877963","0.587898825","0.674436189","0.622344825","0.60966649","0.410959401","0.456974758","0.577160515","1.03030899","0.66512554"
"VNG2513G","1","0.826343045806599","27","9","0.10875608330464","0.328800233","1.973649494","0.836470858","0.552136786","0.288397411","0.473133525","0.286079564","0.262648419","0.338807601","0.207153118","0.254013118","0.289201283","0.224075053","0.450614714","0.366287771","0.181527203","0.169762774","0.244999108","0.222771132"
"VNG2514G","1","1","21","3","0.403381131519301","3.03922152","1.973649494","1.777763572","1.039578685","1.681836005","1.207296505","1.023852496","1.209907789","0.886379347","1.054732622","0.929758117","0.491832512","0.635277367","0.566332019","0.458294957","1.049672276","1.163886354","1.03030899","1.675145336"
"VNG2515H","0.940761521046347","0.0446861722497015","24","4.5","0.348486589375517","4.035387001","1.252615702","1.255323354","1.114581303","1.429982607","0.495255262","0.619574071","1.088438885","1.077875855","1.219102238","0.681736695","0.481357669","0.454013897","0.380326501","0.529996851","0.820218478","1.096442809","1.345443025","1.2114305"
"VNG2516C","1","1","21","3","0.366878919001004","1.500801655","0.684564386","2.08514663","1.588198891","1.109319547","0.719282799","1.4164201","1.162844622","2.002508072","1.084233701","0.341573605","0.729830105","0.565388558","0.283185983","0.549610907","0.618731058","1.072171507","1.455301264","1.251335895"
"VNG2518C","1","1","21","4.5","0.206727803196439","1.519831446","1.370214868","1.150736821","1.334347421","1.600816166","1.244641262","1.158602383","1.275634876","1.559653713","2.102110171","1.148807426","0.931495893","0.723660083","0.991818726","0.691844262","0.931155008","1.146646179","0.990657865","0.848143067"
"VNG2519H","1","0.0757011163342464","27","0","0.193399447068691","1.436054291","1.034379948","0.946175967","0.79133617","1.173713281","0.671632355","0.654011947","0.819064677","0.930801141","0.931601162","0.575592156","0.420005925","0.406846152","0.31397961","0.355361773","0.584812154","0.807462656","0.894560708","1.201654602"
"VNG2520C","1","1","27","9","0.318926944275061","0.273896379","1.489914837","1.024715279","0.688418039","0.419120904","0.903912845","0.781223239","0.998782943","0.867322949","0.794954019","1.449813753","1.268201114","1.04073123","1.19257397","1.267776091","0.428890073","0.564384256","0.53708182","0.58425445"
"VNG2521H","1","0.157582563228834","27","13.5","0.133822426849327","0.709139706","1.345843343","1.311128953","1.296172866","0.970189235","1.343135482","1.242049755","1.535096834","1.032027245","0.938048195","0.942964035","1.751572865","1.602938613","1.509917415","1.70580476","0.892601965","1.181385741","0.729427398","0.912302287"
"VNG2522C","1","1","27","9","0.108333493664786","0.583329379","0.611014135","0.529795082","0.458530593","0.452933229","0.608321679","0.395768771","0.437019301","0.444567824","0.493944295","0.936337795","0.646014385","0.769717779","0.755011959","0.870886072","0.568556497","0.590225997","0.532882787","0.709666692"
"VNG2523H","1","1","21","19.5","0.0936239097989002","0.409915483","0.713839681","0.376823368","0.396586881","0.276447294","0.50670103","0.395768771","0.420020062","0.528991084","0.451586834","0.630853249","0.444822746","0.718715786","0.843306881","0.748518936","0.385865218","0.486142297","0.47742929","0.58425445"
"VNG2524H","1","1","24","6","0.23480234339062","0.830105666","2.63012667","2.341582149","1.127597622","1.351529103","1.42751383","0.992688836","1.275634876","0.935872325","1.130039666","0.813169443","0.836438956","0.489576896","0.434304935","0.452777038","0.463461426","0.772109688","0.853409084","1.072792572"
